"No.","Time","Source","Destination","Protocol","Length","Info","value"
"18137","4.527141","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","387103,428518,-664196,-33,26960550,29875495,-56761863,-401"
"18138","4.527624","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","332456,470592,-665568,449,22960328,33578857,-56442492,364"
"18139","4.527624","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","274763,508693,-661465,354,18828728,37054194,-55708982,817"
"18140","4.527624","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","230602,559249,-638711,-473,14587876,40303889,-54704856,40"
"18141","4.528308","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","207507,628482,-590765,-165,10249062,43312304,-53349859,135"
"18142","4.528308","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","185881,696832,-536202,611,5858595,46059266,-51673108,757"
"18143","4.528954","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","129374,725728,-512657,503,1426269,48512981,-49675246,444"
"18144","4.528954","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","18504,695688,-540698,212,-2965484,50665407,-47370754,394"
"18145","4.528954","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-126751,629332,-598463,373,-7330947,52511290,-44778399,760"
"18146","4.529561","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-254691,577217,-633778,675,-11709983,54031921,-41898569,300"
"18147","4.529561","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-327805,574511,-612580,444,-16026837,55220205,-38767384,-1603"
"18148","4.530122","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-353147,612831,-542153,233,-20257072,56073805,-35389713,2234"
"18149","4.530122","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-368707,655400,-460545,154,-24359968,56567484,-31786400,2970"
"18150","4.530122","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-400062,675593,-395140,-342,-28304251,56757343,-27982397,1211"
"18151","4.530937","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-447397,671997,-346067,112,-32078396,56579084,-23986127,-201"
"18152","4.530937","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-497620,660063,-299341,1069,-35642319,56016885,-19844677,337"
"18153","4.531277","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-537345,650969,-242934,211,-38993275,55079551,-15592409,1586"
"18154","4.531277","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-563222,648179,-176059,229,-42104061,53860448,-11266553,-168"
"18155","4.531277","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-577717,651460,-98000,-40,-44954100,52288894,-6924989,-67"
"18156","4.532285","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-582678,654447,-15557,2,-47526132,50406513,-2596580,-857"
"18157","4.532285","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-590730,646600,60933,620,-49807378,48211729,1702791,-1724"
"18158","4.532533","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-612973,616941,118541,923,-51778022,45718039,5949103,-1093"
"18159","4.532533","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-650607,564923,155813,889,-53433249,42941474,10251208,2371"
"18160","4.532533","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-690035,503654,187196,330,-54757241,39909016,14626306,949"
"18161","4.533429","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-711927,453878,232053,597,-55744196,36622829,18942354,1926"
"18162","4.533429","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-705745,422686,297615,987,-56383516,33110956,23145228,1312"
"18163","4.533822","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-682381,403519,375013,621,-56670143,29408133,27173594,726"
"18164","4.533822","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-659921,376746,444870,630,-56675041,25515011,31034824,659"
"18165","4.533822","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-650262,329124,493721,639,-56271059,21456486,34694030,-575"
"18166","4.534595","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-657438,259968,519780,7,-55453161,17280752,38102631,676"
"18167","4.534595","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-671402,178870,532424,795,-54364926,12993882,41280260,651"
"18168","4.535116","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-673600,103674,548995,571,-52930204,8628635,44210639,92"
"18169","4.535116","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-651317,47462,582824,669,-51175667,4214192,46857737,-2076"
"18170","4.535116","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-606491,10003,631180,168,-49103262,-213555,49212850,388"
"18171","4.535864","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-554977,-24480,677225,317,-46727002,-4603572,51263535,-952"
"18172","4.535864","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-515367,-73892,705242,687,-44073906,-8995616,52997506,439"
"18173","4.536341","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-492794,-143263,708734,322,-41135866,-13358993,54408764,302"
"18174","4.536341","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-478463,-222741,695432,-1195,-37949505,-17623477,55484330,1174"
"18175","4.536341","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-460283,-300616,679200,284,-34531883,-21799407,56216751,1683"
"18176","4.537161","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-432168,-368255,668134,726,-30898208,-25834295,56602983,868"
"18177","4.537161","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-389786,-423177,662797,1016,-27076486,-29712722,56689941,378"
"18178","4.537588","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-335777,-465883,662861,423,-23090680,-33397083,56364452,628"
"18179","4.537588","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-277853,-503472,660099,726,-18967270,-36880570,55650475,-512"
"18180","4.537588","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-232686,-553629,637726,1243,-14717662,-40139054,54635300,-111"
"18181","4.538335","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-209298,-622233,590207,680,-10378234,-43143744,53285407,185"
"18182","4.538335","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-187912,-690768,535836,507,-5971087,-45880237,51605941,1411"
"18183","4.538993","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-131706,-720732,512363,113,-1540186,-48335768,49608333,349"
"18184","4.538993","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-21124,-691818,539335,512,2907160,-50490543,47308681,-522"
"18185","4.538993","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","124686,-623748,597595,88,7290112,-52335693,44719689,744"
"18186","4.539592","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","252005,-571300,633371,215,11634449,-53858037,41854010,928"
"18187","4.539592","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","323315,-570028,611572,727,15956854,-55044102,38733878,299"
"18188","4.540138","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","349327,-607938,540577,238,20166985,-55886967,35358795,959"
"18189","4.540138","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","364793,-650223,457812,-690,24257061,-56380422,31781645,1874"
"18190","4.540138","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","396631,-670541,392882,162,28189442,-56559206,28004128,-204"
"18191","4.540924","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","445197,-667011,345084,495,31961857,-56413089,24031816,2337"
"18192","4.540924","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","494437,-654267,298332,334,35535610,-55815778,19916552,1787"
"18193","4.541347","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","534522,-645101,241951,181,38875964,-54890788,15703257,970"
"18194","4.541347","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","560428,-642824,173935,633,41984712,-53669383,11385089,-726"
"18195","4.541347","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","573546,-645705,96665,55,44842553,-52099948,6999747,83"
"18196","4.542265","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","579012,-648348,13494,397,47413901,-50215200,2559934,2968"
"18197","4.542265","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","586974,-641020,-63042,517,49692333,-48020727,-1855116,183"
"18198","4.542535","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","610175,-611967,-119151,430,51668842,-45530056,-6250645,-2303"
"18199","4.542535","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","648481,-557832,-156434,398,53323122,-42756989,-10651611,-1105"
"18200","4.542535","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","688118,-496856,-188620,-211,54643202,-39720873,-14981037,-1890"
"18201","4.543399","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","708827,-447702,-233620,198,55637359,-36439656,-19222615,-38"
"18202","4.543399","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","702594,-417835,-299587,136,56283714,-32936723,-23353632,-151"
"18203","4.543886","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","679274,-398504,-376307,257,56578150,-29220620,-27334115,2113"
"18204","4.543886","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","656269,-372017,-446582,-216,56571385,-25337431,-31155267,-655"
"18205","4.543886","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","647536,-323792,-495753,-335,56162014,-21289970,-34789054,-2051"
"18206","4.544594","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","654152,-253292,-520564,-500,55368413,-17110043,-38199872,-1618"
"18207","4.544594","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","669045,-172971,-532432,326,54267397,-12825901,-41375170,1441"
"18208","4.545106","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","671264,-97814,-550018,204,52838274,-8458325,-44296386,329"
"18209","4.545106","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","648045,-42963,-583616,666,51075110,-4047221,-46936509,587"
"18210","4.545106","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","602945,-6058,-632604,16,49006190,401305,-49294896,-1217"
"18211","4.545884","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","551504,29862,-679833,-528,46631253,4820937,-51344042,366"
"18212","4.545884","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","511654,79677,-706782,-473,43967151,9184992,-53077209,2063"
"18213","4.546338","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","490212,149419,-709092,318,41034503,13535069,-54483273,-775"
"18214","4.546338","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","476012,229617,-696469,448,37847257,17814870,-55559077,-767"
"18215","4.546338","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","457998,306168,-681075,695,34421932,21970828,-56288671,160"
"18216","4.547137","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","428742,373886,-667995,-354,30787333,26002805,-56663991,-1412"
"18217","4.547137","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","387079,428279,-663637,-42,26966155,29875672,-56764183,127"
"18218","4.547630","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","332193,470528,-664903,571,22971507,33574086,-56447494,986"
"18219","4.547630","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","274970,509696,-661628,89,18833764,37043335,-55711110,-110"
"18220","4.547630","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","230628,560545,-638576,-230,14594995,40292849,-54707188,1780"
"18221","4.548356","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","208215,629163,-591488,216,10256090,43307255,-53355476,1677"
"18222","4.548356","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","186697,696366,-536827,-485,5866247,46051685,-51679417,1511"
"18223","4.548958","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","129867,726789,-513510,-651,1435458,48495936,-49675319,-249"
"18224","4.548958","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","18846,696426,-540722,-391,-2960485,50657006,-47378913,-1006"
"18225","4.548958","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-126633,630295,-598320,218,-7321107,52500711,-44782608,-624"
"18226","4.549622","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-253795,577927,-634653,476,-11700338,54020827,-41906166,1136"
"18227","4.549622","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-326669,574624,-613038,459,-16016471,55210514,-38776223,-908"
"18228","4.550147","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-352623,612921,-542453,-6,-20244327,56063121,-35396802,265"
"18229","4.550147","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-367617,655035,-460402,492,-24349514,56556124,-31792291,1120"
"18230","4.550147","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-398568,675107,-394651,540,-28297264,56748412,-27993237,-385"
"18231","4.550938","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-446383,672647,-346251,476,-32063436,56563925,-23997765,262"
"18232","4.550938","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-497049,659907,-298852,505,-35631494,56001856,-19851393,23"
"18233","4.551326","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-536297,650828,-243194,304,-38978626,55072242,-15602256,-713"
"18234","4.551326","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-562389,648281,-175355,418,-42090768,53850608,-11275976,-1161"
"18235","4.551326","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-575638,650337,-97522,-256,-44941705,52279472,-6936407,-423"
"18236","4.552289","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-581245,652602,-15110,-531,-47515204,50393453,-2607020,-1029"
"18237","4.552289","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-589191,645756,61117,-419,-49795499,48204343,1691239,984"
"18238","4.552537","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-610687,616147,118830,-233,-51764341,45702242,5934260,730"
"18239","4.552537","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-648941,564025,155808,-685,-53417152,42927174,10239013,-463"
"18240","4.552537","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-689027,502718,187252,-162,-54742421,39900090,14618911,-387"
"18241","4.553404","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-709542,452951,231353,435,-55727476,36613183,18931675,-55"
"18242","4.553404","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-703996,422243,297325,-99,-56369163,33098946,23134650,-615"
"18243","4.553864","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-681018,402496,374452,-485,-56652407,29396124,27155109,1428"
"18244","4.553864","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-658118,375867,444500,505,-56659513,25506071,31016029,2311"
"18245","4.553864","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-648825,328870,494546,-121,-56258770,21443984,34677532,2455"
"18246","4.554591","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-655497,259718,519962,273,-55439029,17266041,38090092,2705"
"18247","4.554591","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-669418,177072,532928,172,-54352269,12981843,41269156,1514"
"18248","4.555115","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-671526,101961,548995,-167,-52916154,8621210,44198526,1042"
"18249","4.555115","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-649221,45789,581931,441,-51158631,4200426,46839403,812"
"18250","4.555115","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-604987,8961,630568,494,-49089229,-227889,49197636,492"
"18251","4.555840","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-554000,-25074,677245,313,-46712497,-4613829,51248218,-758"
"18252","4.555840","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-513851,-75233,705839,133,-44054175,-9010323,52986500,-1134"
"18253","4.556408","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-489994,-145141,709196,29,-41114146,-13372805,54395034,-579"
"18254","4.556408","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-476530,-225214,696554,-258,-37928318,-17641629,55472092,404"
"18255","4.556408","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-459161,-302446,679819,-28,-34518079,-21814180,56201368,965"
"18256","4.557142","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-430807,-370189,667308,181,-30882770,-25848502,56583901,1525"
"18257","4.557142","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-388680,-424772,662440,45,-27058433,-29726388,56667149,1877"
"18258","4.557658","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-333159,-467268,663500,53,-23074881,-33420074,56348512,1907"
"18259","4.557658","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-275740,-505400,660529,487,-18950649,-36898069,55636823,1525"
"18260","4.557658","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-231292,-555314,638280,-269,-14698516,-40153924,54627190,-1891"
"18261","4.558301","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-206797,-624664,590544,-112,-10361666,-43162416,53275440,-1033"
"18262","4.558301","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-185496,-692797,535866,-461,-5956607,-45902833,51593141,-1012"
"18263","4.558971","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-130109,-722508,510709,245,-1524438,-48352396,49600297,151"
"18264","4.558971","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-19095,-693984,538122,324,2927639,-50510030,47297747,-1304"
"18265","4.558971","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","127357,-626181,598249,485,7313772,-52351289,44706516,-1900"
"18266","4.559624","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","254315,-573814,634272,-252,11651796,-53874074,41841050,-14"
"18267","4.559624","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","326469,-571359,612129,-174,15973922,-55061727,38721746,-892"
"18268","4.560123","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","351938,-609472,540791,-616,20187535,-55908806,35344592,109"
"18269","4.560123","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","367052,-652838,458553,304,24279328,-56404723,31766078,-397"
"18270","4.560123","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","398615,-673118,393420,506,28213320,-56585877,27997203,-706"
"18271","4.560980","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","446572,-668692,344747,-94,31984727,-56438317,24021328,-799"
"18272","4.560980","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","496833,-655827,298098,8,35554334,-55841721,19905864,-466"
"18273","4.561367","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","536470,-647139,242330,432,38899645,-54913865,15694230,-34"
"18274","4.561367","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","562448,-645113,173911,-106,42004812,-53690598,11374265,612"
"18275","4.561367","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","575359,-648051,96508,-208,44863267,-52127652,6988786,-605"
"18276","4.562222","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","581172,-651542,14126,-25,47438261,-50242527,2555399,-2490"
"18277","4.562222","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","589041,-642850,-62316,4,49715606,-48045298,-1862208,-2284"
"18278","4.562536","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","612222,-612592,-118577,-556,51691884,-45554550,-6261110,-62"
"18279","4.562536","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","650242,-559852,-155895,-249,53349204,-42785807,-10658618,253"
"18280","4.562536","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","689244,-500048,-188559,-143,54671382,-39748642,-14989693,32"
"18281","4.563522","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","710818,-451017,-233975,-719,55661488,-36470963,-19234738,1513"
"18282","4.563522","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","704570,-420585,-299861,-666,56306505,-32962281,-23363171,1720"
"18283","4.563777","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","681681,-400896,-376094,-40,56600205,-29251003,-27340933,-950"
"18284","4.563777","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","658846,-373255,-446240,-662,56594661,-25356421,-31170567,1389"
"18285","4.563777","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","650474,-325193,-495370,-696,56188957,-21315397,-34802556,608"
"18286","4.564609","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","656805,-254723,-520658,-54,55395517,-17137395,-38211001,540"
"18287","4.564609","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","670852,-173232,-532815,-582,54295007,-12855079,-41384883,-677"
"18288","4.565088","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","672672,-99623,-549904,-186,52866308,-8485880,-44304377,-524"
"18289","4.565088","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","649650,-44350,-584119,-129,51104988,-4075512,-46945875,-238"
"18290","4.565088","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","604005,-6940,-632919,-870,49032417,370314,-49304588,-504"
"18291","4.565858","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","552894,27283,-680532,-701,46657303,4796526,-51350632,2556"
"18292","4.565858","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","514402,76677,-706554,-206,43992797,9159945,-53083511,3359"
"18293","4.566387","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","492053,146771,-709447,-271,41063154,13508946,-54494347,2306"
"18294","4.566387","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","477745,226685,-697114,-105,37876948,17782894,-55567715,392"
"18295","4.566387","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","459698,304112,-681214,392,34443264,21943629,-56298048,-122"
"18296","4.567161","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","431015,371644,-669468,-413,30813283,25973902,-56674833,1671"
"18297","4.567161","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","388639,425812,-664576,-1109,26996626,29842323,-56774453,1253"
"18298","4.567615","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","333909,468132,-665163,-534,23000233,33540415,-56452701,902"
"18299","4.567615","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","277055,506620,-661804,96,18864280,37016260,-55719019,-428"
"18300","4.567615","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","233668,557609,-639260,-650,14622002,40266996,-54715563,-460"
