f;FE_AErr_h1;FE_phErr_h1; SR_AErr_h1;SR_phErr_h1; WF_AErr_h1;WF_phErr_h1; MH_AErr_h1;MH_phErr_h1; WR_AErr_h1;WR_phErr_h1; SV_AErr_h1;SV_phErr_h1; FE_AErr_h2;FE_phErr_h2; SR_AErr_h2;SR_phErr_h2; WF_AErr_h2;WF_phErr_h2; MH_AErr_h2;MH_phErr_h2; WR_AErr_h2;WR_phErr_h2; SV_AErr_h2;SV_phErr_h2 
50.024;5.175177841820755e-09;1.34477420754564e-06;-4.972710354600451e-09;2.129724078225009e-07;-0.000325195089669772;0.007537369534114299;0;-8.601096158751455e-18;-0.009173405486670339;NaN;1.104131826390464e-05;-2.812337533471426;NaN;NaN;-1.876044128379384e-08;4.255180790802954e-07;-0.003345693459467461;0.01534064409769438;-1.387778780781446e-17;1.519432984796931e-16;NaN;NaN;-2.256686073140446e-05;0.6586244617591159
50.025;9.037769865827272e-09;1.35347550767051e-06;-2.614621075203161e-09;1.119792552381254e-07;-0.0003249349656262446;0.007851428622338492;0;-1.108032840244042e-17;-0.009172048684033429;NaN;-3.116473135111875e-08;-2.812076400073463;NaN;NaN;-9.864174976836892e-09;2.237339521387267e-07;-0.003346997658939546;0.01597994788823456;0;-4.135697235757323e-18;NaN;NaN;2.537630147680936e-09;0.6590325081519209
50.026;1.315780795430044e-08;1.362178183139662e-06;-1.401235794062927e-10;5.999317303171563e-09;-0.0003246748479710515;0.008165487871237021;0;6.362590553696634e-20;-0.009170690558850003;NaN;-1.110995351261135e-05;-2.811815261444093;NaN;NaN;-5.28648097519735e-10;1.198660014554959e-08;-0.003348301880133298;0.01661926053101998;-1.387778780781446e-17;3.698927285236955e-16;NaN;NaN;2.255943119240655e-05;0.6594404494431449
50.027;1.754150735777671e-08;1.370882438678223e-06;2.450713409984928e-09;-1.049653315968343e-07;-0.0003244147366976424;0.008479547280666822;0;1.242517512111733e-17;-0.009169331111522405;NaN;-2.219504176437237e-05;-2.811554117585452;NaN;NaN;9.245939028290628e-09;-2.097201353460298e-07;-0.003349606122735868;0.01725858202943415;0;-4.429332211943572e-17;NaN;NaN;4.510381354667914e-05;0.6598482857394574
50.028;2.219509975809331e-08;1.379588486116745e-06;5.157835047953085e-09;-2.209126149956378e-07;-0.000324154631799467;0.00879360685047605;0;-1.220836013209767e-17;-0.009167970342452092;NaN;-3.328642317212971e-05;-2.811292968499684;NaN;NaN;1.945940039660421e-08;-4.413824802980603e-07;-0.003350910386434355;0.01789791238685118;0;8.672233512667245e-17;NaN;NaN;6.763567829125294e-05;0.6602560171473851
50.029;2.712479818534064e-08;1.388296556381619e-06;7.981240335297457e-09;-3.418404812535359e-07;-0.0003238945332704191;0.009107666580521786;0;2.222324032209507e-18;-0.009166608252040076;NaN;-4.438409142426547e-05;-2.81103181418893;NaN;NaN;3.011158972165973e-08;-6.829963961613959e-07;-0.003352214670915732;0.01853725160665663;-1.387778780781446e-17;3.97620912296536e-18;NaN;NaN;9.015501903217316e-05;0.6606636437733389
50.03;3.233682210890265e-08;1.397006878178786e-06;1.092092327681371e-08;-4.67746874107993e-07;-0.0003236344411041703;0.009421726470660899;0;-1.314658440397974e-17;-0.00916524484068959;NaN;-5.548804020971687e-05;-2.810770654655334;NaN;NaN;4.120235048976628e-08;-9.345575221176985e-07;-0.00335351897586679;0.01917659969223705;1.387778780781446e-17;1.441887168750536e-17;NaN;NaN;0.0001126618293838116;0.6610711657235933
50.031;3.783737989593305e-08;1.405719729508093e-06;1.39768323581535e-08;-5.986296791763729e-07;-0.0003233743552939483;0.009735786520742072;0;-2.742888575377152e-17;-0.009163880108799871;NaN;4.472930593224511e-05;-2.824971069069129;NaN;NaN;5.273149726592319e-08;-1.196061349310345e-06;-0.003354823300974363;0.01981595664696165;0;2.168271036396572e-16;NaN;NaN;-9.136065361639578e-05;0.6336850078050319
50.032;4.36326821340316e-08;1.414435316426932e-06;1.714888187009933e-08;-7.344868066824504e-07;-0.0003231142758336469;0.01004984673062522;0;-1.673439266478375e-17;-0.009162514056768156;NaN;3.356411371036039e-05;-2.82471035985101;NaN;NaN;6.469882067594579e-08;-1.467503556008404e-06;-0.00335612764592505;0.02045532247422223;0;-2.090596841750293e-17;NaN;NaN;-6.854096378669516e-05;0.6340963386870248
50.033;8.291463071685712e-09;3.201011039344337e-06;-2.101677243349087e-08;9.001248484691095e-07;-0.0003228542027172709;0.01036390710016194;0;-1.059542187950987e-17;-0.009161146685001564;NaN;2.239241881230036e-05;-2.824449645328661;NaN;NaN;-7.929002633633164e-08;1.798450178617603e-06;-0.003357432010405281;0.02109469717739264;0;1.797033100849291e-16;NaN;NaN;-4.573351532863312e-05;0.6345075608730386
50.034;1.444585295828915e-08;3.22053966783642e-06;-1.786288772454014e-08;7.650463574890438e-07;-0.000322594135937937;0.01067796762920389;0;-1.698226949139151e-18;-0.009159777993899776;NaN;1.121422759520208e-05;-2.824188925504113;NaN;NaN;-6.739130442579011e-08;1.528563185048476e-06;-0.003358736394101558;0.02173408075984715;0;2.759528979695031e-16;NaN;NaN;-2.293831491531617e-05;0.6349186744724732
50.035;2.09137320794639e-08;3.240069303966919e-06;-1.459293286210084e-08;6.249966928476404e-07;-0.0003223340754898718;0.01099202831760822;0;-1.056336704349695e-17;-0.009158407983864247;NaN;2.954641509234079e-08;-2.823928200379402;NaN;NaN;-5.505468225752708e-08;1.248743683762481e-06;-0.003360040796700034;0.02237347322497042;0;-8.669079291891205e-17;NaN;NaN;-1.553692110384253e-07;0.6353296795946037
50.036;2.770130413942695e-08;3.259600221738879e-06;-1.120694126388599e-08;4.799780514186122e-07;-0.0003220740213659701;0.01130608916523262;0;-7.69362081790999e-18;-0.00915703665529477;NaN;-1.11616183738894e-05;-2.823667469956558;NaN;NaN;-4.228033768927109e-08;9.589962028517315e-07;-0.003361345217886988;0.02301287457614748;-1.387778780781446e-17;3.185230150851533e-17;NaN;NaN;2.261531512688653e-05;0.6357405763485743
50.037;3.481475974176362e-08;3.27913270625757e-06;-7.704974769318085e-09;3.299926640577231e-07;-0.0003218139735606806;0.01162015017192595;0;-8.531599246278776e-18;-0.009155664008593467;NaN;-2.235926041815883e-05;-2.823406734237629;NaN;NaN;-2.906847704209348e-08;6.593253321959149e-07;-0.003362649657348463;0.02365228481674516;0;2.439185422873232e-16;NaN;NaN;4.537373144887502e-05;0.6361513648433806
50.038;4.22602928207283e-08;3.298667060391836e-06;-4.087122196239079e-09;1.750427946420239e-07;-0.0003215539320671201;0.01193421133754585;0;-7.357516348019556e-18;-0.009154290044163127;NaN;-3.356337336635207e-05;-2.823145993224652;NaN;NaN;-1.541932473370089e-08;3.497355856384066e-07;-0.003363954114770348;0.02429170395014807;1.387778780781446e-17;1.356798726970301e-16;NaN;NaN;6.811987311335088e-05;0.6365620451878997
50.039;5.004409597830772e-08;3.31820358434598e-06;-3.534430526030974e-10;1.513070338999784e-08;-0.0003212938968794044;0.01224827266194999;0;-3.454623104962478e-17;-0.00915291476240776;NaN;-4.477395086899261e-05;-2.822885246919669;NaN;NaN;-1.333084018173558e-09;3.023129311640344e-08;-0.003365258589838563;0.02493113197973953;0;1.350371163238167e-16;NaN;NaN;9.085373348609316e-05;0.6369726174908737
50.04;5.81723544890167e-08;3.337742595643789e-06;3.496042122463905e-09;-1.497413152845342e-07;-0.0003210338679914271;0.01256233414498748;0;-5.481296193872355e-18;-0.009151538163722162;NaN;-5.5990986576826e-05;-2.822624495324731;NaN;NaN;1.319006651123722e-08;-2.991829570780772e-07;-0.003366563082238774;0.02557056890888591;0;3.218761174280108e-17;NaN;NaN;0.0001135753059410688;0.6373830818609028
50.041;6.665125051874554e-08;3.357284423799456e-06;7.461289364130153e-09;-3.195709151755107e-07;-0.000320773845396638;0.01287639578651907;0;-1.204031545094843e-17;-0.00915016024851667;NaN;4.535961505536257e-05;-2.836741080928019;NaN;NaN;2.814992756949852e-08;-6.385023853627546e-07;-0.003367867591656623;0.02621001474097616;0;1.650583091324446e-17;NaN;NaN;-9.244049921271202e-05;0.6101308901331648
50.042;7.548696756565221e-08;3.37682940632078e-06;1.154223427946022e-08;-4.943557624053754e-07;-0.0003205138290883758;0.01319045758639692;0;3.260975365464072e-18;-0.009148781017189411;NaN;3.408767947887803e-05;-2.83648077930837;NaN;NaN;4.354628826974682e-08;-9.877222642437206e-07;-0.003369172117777597;0.02684946947938151;0;2.584713438067313e-17;NaN;NaN;-6.941650710477754e-05;0.6105452214505702
50.043;8.468567980202124e-08;3.396377892705971e-06;1.57388047039575e-08;-6.740934783336083e-07;-0.0003202538190614224;0.01350451954447323;0;-8.329389970790838e-18;-0.009147400470137845;NaN;2.280906356233459e-05;-2.836220472321664;NaN;NaN;5.937892608165463e-08;-1.346837817578484e-06;-0.003370476660287045;0.0274889331274733;0;3.123646539923771e-16;NaN;NaN;-4.640450691743847e-05;0.6109594408349414
50.044;9.42535662851185e-08;3.415930273753531e-06;2.005092492041172e-08;-8.587816400135927e-07;-0.0003199938153085613;0.01381858166060611;0;-1.187053974158084e-17;-0.00914601860777331;NaN;1.152377369728619e-05;-2.835960159969836;NaN;NaN;7.56476172536491e-08;-1.715844279723316e-06;-0.003371781218870232;0.02812840568863316;0;1.487458901776024e-16;NaN;NaN;-2.340450556299889e-05;0.6113735483979634
50.045;1.041967929715781e-07;3.435486872760407e-06;2.44785511860357e-08;-1.048417891983279e-06;-0.0003197338178241305;0.01413264393465356;0;-1.155305213485424e-17;-0.009144635430487824;NaN;2.318162752867892e-07;-2.835699842254818;NaN;NaN;9.23521633333646e-08;-2.094736992021494e-06;-0.003373085793212438;0.02876788716624323;0;-4.160596381654716e-17;NaN;NaN;-4.165099462827282e-07;0.611787544251192
50.046;5.665633562301764e-08;5.940042524521516e-06;-2.889018468898996e-08;1.23733197387774e-06;-0.0003194738266016905;0.0144467063664654;2.220446049250313e-16;-5.256112511010525e-17;-0.009143250938693837;NaN;-1.106680231466317e-05;-2.835439519178556;NaN;NaN;-1.089938223425291e-07;2.472190566404428e-06;-0.003374390382998541;0.02940737756366703;-2.775557561562891e-17;-1.221911008441856e-16;NaN;NaN;2.255947303490824e-05;0.6122014285060304
50.047;6.712331623859313e-08;5.970349440609368e-06;-2.447948588280013e-08;1.048428133643606e-06;-0.0003192138416353574;0.01476076895589957;0;-1.424057193991931e-17;-0.009141865132790805;NaN;-2.23720756847845e-05;-2.835179190742987;NaN;NaN;-9.235372065707903e-08;2.094760229075096e-06;-0.003375694987913541;0.03004687688428769;0;-8.117094383682255e-17;NaN;NaN;4.552343649258384e-05;0.6126152012737616
50.048;7.798430390337785e-08;6.000658484772714e-06;-1.995334308890762e-08;8.545795182723827e-07;-0.0003189538629183586;0.01507483170281464;0;-1.237202909757652e-17;-0.009140478013178743;NaN;-3.368399744818618e-05;-2.834918856950055;NaN;NaN;-7.527805047369274e-08;1.707450379719787e-06;-0.003376999607642289;0.03068638513148414;0;-2.251997064731581e-16;NaN;NaN;6.847537354479072e-05;0.6130288626655335
50.049;8.924545724653399e-08;6.03097003537556e-06;-1.531184412595366e-08;6.557886130316265e-07;-0.0003186938904452541;0.01538889460706031;0;-1.413569102363523e-17;-0.009139089580263215;NaN;-4.500256121986457e-05;-2.834658517801709;NaN;NaN;-5.776704356530438e-08;1.310265899719181e-06;-0.003378304241869454;0.03132590230862027;0;3.66194926332874e-17;NaN;NaN;9.141527731813814e-05;0.6134424127923451
50.05;1.009129331208669e-07;6.061284503644515e-06;-1.055505394198519e-08;4.520579157543857e-07;-0.0003184339242092715;0.01570295766849807;0;-7.125801033055704e-18;-0.009137699834443569;NaN;-5.63277606161483e-05;-2.834398173299893;NaN;NaN;-3.982091251186759e-08;9.032117610341463e-07;-0.003379608890279592;0.03196542841908272;0;2.960122381823204e-16;NaN;NaN;0.0001143431409470069;0.6138558517650777
50.051;1.12992882161933e-07;6.091602290148046e-06;-5.683002846090801e-09;2.433899293878358e-07;-0.0003181739642046377;0.01601702088698035;0;-1.41078744867972e-17;-0.009136308776129143;NaN;4.596812193491395e-05;-2.848435796137418;NaN;NaN;-2.143987326563845e-08;4.862930457963104e-07;-0.003380913552557249;0.03260496346623794;0;3.230628350146859e-16;NaN;NaN;-9.357911246370143e-05;0.5867275775468104
50.052;1.254914563375564e-07;6.121923816326813e-06;-6.9571925997991e-10;2.978721593842374e-08;-0.0003179140104251355;0.01633108426236051;2.220446049250313e-16;-7.495108014889114e-17;-0.009134916405715288;NaN;3.459427026508699e-05;-2.848175901291794;NaN;NaN;-2.624145262197786e-09;5.951484448976815e-08;-0.003382218228386802;0.0332445074534556;1.110223024625157e-16;1.337065652642992e-15;NaN;NaN;-7.035924839383922e-05;0.5871449396898472
50.053;1.384147985117323e-07;6.152249511615082e-06;4.406740083950922e-09;-1.887476135570174e-07;-0.0003176540628645474;0.01664514779449699;0;-1.187938449525506e-17;-0.009133522723607457;NaN;2.32135608719819e-05;-2.847916001019788;NaN;NaN;1.662604673380308e-08;-3.771175460189373e-07;-0.00338352291745242;0.03388406038411444;0;-1.052644563793648e-18;NaN;NaN;-4.715112162824442e-05;0.587562186700444
50.054;1.517690519925452e-07;6.182579820546152e-06;9.62429247408636e-09;-4.122119267930557e-07;-0.0003173941215165454;0.01695921148324857;0;-1.14186408648108e-17;-0.009132127730209549;NaN;1.182600018001523e-05;-2.847656095323233;NaN;NaN;3.63104500772371e-08;-8.235988262727801e-07;-0.003384827619438258;0.03452362226159299;0;6.723303153762988e-17;NaN;NaN;-2.395473931884884e-05;0.5879793186924934
50.055;1.65560355869232e-07;6.212915191206037e-06;1.495684864849522e-08;-6.406030967214102e-07;-0.0003171341863754673;0.01727327532846552;0;-2.058536869566252e-17;-0.009130731425925132;NaN;4.31594612715358e-07;-2.847396184203977;NaN;NaN;5.64288267362878e-08;-1.279923959336482e-06;-0.003386132334028374;0.03516319308925325;0;1.912290328142123e-16;NaN;NaN;-7.701086102290811e-07;0.5883963357797469
50.056;1.797948441240038e-07;6.243256085447513e-06;2.04043402174392e-08;-8.739184889523617e-07;-0.0003168742574352068;0.0175873393300068;0;-3.026638285044501e-17;-0.009129333811161211;NaN;-1.096964940805467e-05;-2.847136267663859;NaN;NaN;7.698096592123616e-08;-1.746087685401765e-06;-0.003387437060906648;0.03580277287047243;2.775557561562891e-17;2.726793198328991e-17;NaN;NaN;2.24027633618229e-05;0.588813238075825
50.057;1.944786518492947e-07;6.273603013529083e-06;2.596671455634691e-08;-1.112155406125909e-06;-0.0003166143346893247;0.01790140348773128;0;-7.770589433336381e-18;-0.009127934886313804;NaN;-2.237772546209715e-05;-2.846876345704722;NaN;NaN;9.796663438810249e-08;-2.222084429284804e-06;-0.003388741799756914;0.03644236160862894;0;1.859438340757636e-16;NaN;NaN;4.556386946949487e-05;0.5892300256942109
50.058;2.096179039234869e-07;6.303956399555943e-06;3.16439188186024e-08;-1.355311214181207e-06;-0.0003163544181320477;0.01821546780149231;0;9.673082062843751e-17;-0.009126534651797913;NaN;-3.379262713021358e-05;-2.846616418328416;NaN;NaN;1.193855902886787e-07;-2.707908865691113e-06;-0.003390046550262857;0.03708195930708948;1.387778780781446e-17;4.386696498748492e-16;NaN;NaN;6.871320259220492e-05;0.5896466987482448
50.059;1.510028877493852e-07;9.524912610636704e-06;-3.688125216338989e-08;1.579578889325436e-06;-0.0003160945077571586;0.01852953227114349;0;2.053253555856627e-17;-0.009125133108000894;NaN;-4.521434799376056e-05;-2.846356485536794;NaN;NaN;-1.391415344470515e-07;3.156000986896062e-06;-0.003391351312107937;0.037721565969217;0;7.045042438129335e-17;NaN;NaN;9.185075561728151e-05;0.5900632573511256
50.06;1.668303324375842e-07;9.565939977029814e-06;-3.121964420316203e-08;1.337100354196819e-06;-0.0003158346035588844;0.01884359689654363;0;-2.895747735536516e-17;-0.009123730255334972;NaN;-5.664288163742537e-05;-2.846096547331704;NaN;NaN;-1.177821758874265e-07;2.67152818729382e-06;-0.003392656084975645;0.03836118159839001;-1.387778780781446e-17;-2.065339464927504e-16;NaN;NaN;0.000114976521441143;0.590479701615932
50.061;1.831317926193066e-07;9.606971351772131e-06;-2.544328903120174e-08;1.089706401363673e-06;-0.0003155747055307856;0.01915766167755225;0;-2.337623612476881e-17;-0.009122326094210709;NaN;4.650331950273312e-05;-2.860050252823119;NaN;NaN;-9.598983662095772e-08;2.17723439813161e-06;-0.003393960868549498;0.03900080619798603;0;2.465312941847338e-16;NaN;NaN;-9.477420381960588e-05;0.5634849655703749
50.062;1.999133840691059e-07;9.648007242901713e-06;-1.955224571137393e-08;8.37399795802757e-07;-0.0003153148136669781;0.01947172661402011;0;-2.60494862247805e-17;-0.009120920625022011;NaN;3.503236951551969e-05;-2.85979076368287;NaN;NaN;-7.376474821241263e-08;1.673125246116621e-06;-0.00339526566251247;0.03964043977136207;0;-8.340252454586863e-17;NaN;NaN;-7.136697372743528e-05;0.5639053848634547
50.063;2.171812225615355e-07;9.689048156680258e-06;-1.354658063501546e-08;5.80183326882451e-07;-0.0003150549279616888;0.01978579170580648;0;-1.019374834652505e-17;-0.009119513848176442;NaN;-3.490058885435854e-05;-2.852307185846016;NaN;NaN;-5.110716203016175e-08;1.159206416952139e-06;-0.003396570466547857;0.04028008232189487;-1.387778780781446e-17;-1.469386092644016e-16;NaN;NaN;7.087567263494576e-05;0.578262554547983
50.064;2.349414134350525e-07;9.730094614912588e-06;-7.426366632756753e-09;3.180598112715951e-07;-0.0003147950484087003;0.02009985695277093;0;-2.480948724988238e-17;-0.009118105764078677;NaN;-4.637181107003396e-05;-2.852047451710407;NaN;NaN;-2.801734003132772e-08;6.354835584198922e-07;-0.003397875280338566;0.04091973385295922;0;2.015444770695345e-16;NaN;NaN;9.410612111135364e-05;0.5786805898042092
50.065;2.532000589194894e-07;9.771147155390736e-06;-1.191677978518157e-09;5.103209350152096e-08;-0.0003145351750020176;0.02041392235476445;0;-5.261037478919538e-18;-0.009116696373129063;NaN;5.709126129316289e-05;-2.865938765336375;NaN;NaN;-4.495542035853894e-09;1.019622694592169e-07;-0.00339918010356749;0.04155939436791302;0;1.684539447252841e-16;NaN;NaN;-0.0001164278342612596;0.5517877081011512
50.066;2.719632612446787e-07;9.812206312798111e-06;5.157422044987925e-09;-2.208969737861166e-07;-0.0003142753077359783;0.02072798791164944;0;3.697883645173232e-17;-0.009115285675735607;NaN;4.558089608996951e-05;-2.865679479316388;NaN;NaN;1.94579899970293e-08;-4.413518490613774e-07;-0.003400484935917297;0.04219906387013763;1.387778780781446e-17;2.55252823858959e-16;NaN;NaN;-9.292182117627557e-05;0.5522097400908736
50.067;2.912371190877394e-07;9.85327264491076e-06;1.162087559514191e-08;-4.977245113664726e-07;-0.0003140154466041434;0.02104205362327997;0;-1.448494456463485e-17;-0.009113873672304318;NaN;3.406340398726115e-05;-2.865420187786518;NaN;NaN;4.384301860449469e-08;-9.944529864193839e-07;-0.003401789777070979;0.04283874236299315;-1.387778780781446e-17;-2.593731307537293e-16;NaN;NaN;-6.942715053469273e-05;0.5526316521551008
50.068;3.110277240203629e-07;9.894346718830604e-06;1.819861594754002e-08;-7.794475949012306e-07;-0.0003137555916008505;0.02135611948951008;0;-2.173939725740707e-17;-0.009112460363234764;NaN;2.253879145475146e-05;-2.865160890748464;NaN;NaN;6.865928633970064e-08;-1.557335160503811e-06;-0.003403094626710665;0.04347842984984443;1.387778780781446e-17;-2.133757974457168e-16;NaN;NaN;-4.594382985083356e-05;0.5530534444109908
50.069;3.313411636174379e-07;9.935429128304918e-06;2.489056205590146e-08;-1.066063268907061e-06;-0.0003134957427201046;0.02167018551019953;0;1.506013826731343e-18;-0.009111045748939062;NaN;1.100706496015569e-05;-2.864901588203919;NaN;NaN;9.390651752039236e-08;-2.129992407756317e-06;-0.003404399484519011;0.04411812633406486;0;-2.394281449986262e-16;NaN;NaN;-2.247186663061063e-05;0.553475116975566
50.07;3.521835270081652e-07;9.976520418231161e-06;3.169663131963318e-08;-1.357568621812026e-06;-0.0003132358999566875;0.02198425168520814;-1.110223024625157e-16;-6.210817486231703e-17;-0.009109629829813337;NaN;-5.317690296990918e-07;-2.864642280154583;NaN;NaN;1.195844406970403e-07;-2.712418982776119e-06;-0.003405704350178396;0.04475783181902703;-2.775557561562891e-17;-4.049531283614412e-16;NaN;NaN;9.88731628431827e-07;0.5538966699657155
50.071;3.735608962163184e-07;1.001762120633742e-05;3.861675645921991e-08;-1.653960670001908e-06;-0.0003129760633032719;0.02229831801438781;0;-1.590964574165227e-17;-0.009108212606265931;NaN;-1.207770404854092e-05;-2.864382966602162;NaN;NaN;1.456927978676914e-07;-3.304609058199211e-06;-0.003407009223370644;0.04539754630808641;0;3.057652727967591e-16;NaN;NaN;2.443795743627131e-05;0.554318103498168
50.072;3.050044823371678e-07;1.39530651246389e-05;-4.501125017153385e-08;1.927772806786313e-06;-0.0003127162327547506;0.02261238449759802;0;-1.23025182879448e-17;-0.009106794078698743;NaN;-2.363073363220725e-05;-2.864123647548358;NaN;NaN;-1.698131617267062e-07;3.851693719544976e-06;-0.003408314103778218;0.04603726980461591;0;-1.743337824510728e-16;NaN;NaN;4.78758033115867e-05;0.5547394176895315
50.073;3.27234138675081e-07;1.40047499574969e-05;-3.810509197066381e-08;1.631993992295167e-06;-0.0003124564083054615;0.02292645113469917;0;-3.861949592145493e-17;-0.009105374247524223;NaN;-3.519085131786781e-05;-2.863864322994874;NaN;NaN;-1.437586696212412e-07;3.260726432245204e-06;-0.003409618991082913;0.04667700231198744;1.387778780781446e-17;2.090275756706885e-16;NaN;NaN;7.130226178095334e-05;0.5551606126562685
50.074;3.500172653936318e-07;1.405644146279528e-05;-3.108493973336124e-08;1.331332101759765e-06;-0.0003121965899490764;0.02324051792554294;0;5.697780576480301e-18;-0.009103953113140051;NaN;-4.675805064280336e-05;-2.863604992943427;NaN;NaN;-1.172740428379004e-07;2.660003129063512e-06;-0.003410923884966707;0.04731674383355721;2.775557561562891e-17;6.185436993343985e-16;NaN;NaN;9.471732537898181e-05;0.5555816885147005
50.075;3.73359928529382e-07;1.410814024094265e-05;-2.395089737650125e-08;1.025790183464519e-06;-0.0003119367776801552;0.02355458486999212;0;-1.281224595830102e-17;-0.009102530675954013;NaN;5.767169480441758e-05;-2.87741736212137;NaN;NaN;-9.035957711234222e-08;2.049529872494611e-06;-0.003412228785111132;0.04795649437269746;0;1.223649527988806e-16;NaN;NaN;-0.0001175315223393009;0.5288121612244628
50.076;3.972681954511614e-07;1.415984692343386e-05;-1.670305516121573e-08;7.15371281435827e-07;-0.0003116769714927026;0.02386865196790164;0;2.831537959858781e-18;-0.009101106936375336;NaN;4.607142984469625e-05;-2.877158479557867;NaN;NaN;-6.301555277588022e-08;1.42931254699569e-06;-0.003413533691197998;0.04859625393277261;0;-2.801576747205735e-16;NaN;NaN;-9.385133811359858e-05;0.5292372821503486
50.077;4.217481204271678e-07;1.42115621448724e-05;-9.341466156165268e-09;4.000784525145021e-07;-0.0003114171713808345;0.02418271921912619;0;-1.655469825606341e-17;-0.009099681894799483;NaN;3.446386208549868e-05;-2.876899591433783;NaN;NaN;-3.524222075279582e-08;7.993571054844137e-07;-0.003414838602908685;0.0492360225171397;1.387778780781446e-17;6.617535629954881e-17;NaN;NaN;-7.018223033293525e-05;0.5296622800618525
50.078;4.46805762832625e-07;1.426328654297038e-05;-1.866162446795272e-09;7.991480752731376e-08;-0.0003111573773385556;0.02449678662352618;0;-2.048657005485698e-17;-0.009098255551638457;NaN;2.284899802273976e-05;-2.876640697750719;NaN;NaN;-7.039824556631658e-09;1.596698301032782e-07;-0.003416143519924669;0.04987580012916974;0;1.019749063972015e-16;NaN;NaN;-4.652420674812474e-05;0.5300871550781404
50.079;4.724471740491509e-07;1.431502078075297e-05;5.722811113884063e-09;-2.451164837527025e-07;-0.000310897589360537;0.0248108541809622;0;-1.968564039678612e-17;-0.009096827907297822;NaN;1.122684415100217e-05;-2.876381798510277;NaN;NaN;2.159137106605424e-08;-4.897427304508533e-07;-0.003417448441927179;0.05051558677223209;0;2.62625940179716e-16;NaN;NaN;-2.287727510096038e-05;0.5305119073182381
50.08;4.986783992411148e-07;1.43667655123636e-05;1.342536593007537e-08;-5.75012219572799e-07;-0.0003106378074405614;0.0251249218912863;0;-1.177462845116524e-17;-0.009095398962184142;NaN;-4.02593036241683e-07;-2.87612289371407;NaN;NaN;5.065107111512646e-08;-1.14887399603783e-06;-0.003418753368597399;0.05115538244967944;0;-1.608802635471339e-16;NaN;NaN;7.58556873620142e-07;0.5309365369010165
50.081;5.255054860153763e-07;1.441852142836098e-05;2.124138509529416e-08;-9.09769182988843e-07;-0.0003103780315729665;0.02543898975435919;0;-3.547347367956431e-18;-0.009093968716698431;NaN;-1.203930704629652e-05;-2.875863983363705;NaN;NaN;8.01389660742835e-08;-1.817717543446276e-06;-0.003420058299616349;0.05179518716488053;0;-1.097747373143248e-16;NaN;NaN;2.438328145025481e-05;0.531361043945217
50.082;5.529344695442973e-07;1.447028922996196e-05;2.91707589195056e-08;-1.249384175367001e-06;-0.0003101182617522014;0.02575305777004159;0;-1.726705073532025e-17;-0.009092537171249915;NaN;-2.368329138835445e-05;-2.87560506746079;NaN;NaN;1.100547599858226e-07;-2.496267112267314e-06;-0.003421363234664992;0.05243500092120435;0;-3.117920135455936e-16;NaN;NaN;4.799689091147807e-05;0.5317854285694433
50.083;5.809713874427302e-07;1.452206957708313e-05;3.721341235163322e-08;-1.593854035303326e-06;-0.0003098584979722707;0.0260671259381859;0;-6.135806447871068e-18;-0.00909110432624205;NaN;-3.533453957238475e-05;-2.875346146006943;NaN;NaN;1.4039817866629e-07;-3.184516467969916e-06;-0.003422668173424126;0.05307482372200208;0;-2.578525638117873e-16;NaN;NaN;7.15993775475543e-05;0.5322096908921439
50.084;6.096222728846357e-07;1.457386319092535e-05;4.536929498755171e-08;-1.943175521881834e-06;-0.0003095987402274014;0.02638119425865582;0;-1.165265036085852e-17;-0.009089670182084064;NaN;-4.699304510935587e-05;-2.875087219003778;NaN;NaN;1.711689473771205e-07;-3.882459112858517e-06;-0.003423973115574436;0.05371465557064724;0;-3.703057343166053e-17;NaN;NaN;9.519073365767128e-05;0.5326338310316423
50.085;5.322653011674561e-07;1.92215492189618e-05;-5.330098340472489e-08;2.282806912744677e-06;-0.0003093389885120423;0.02669526273130659;0;-9.054293671784279e-18;-0.009088234739181522;NaN;5.833253214526657e-05;-2.888820603707569;NaN;NaN;-2.01087305085057e-07;4.561053438223575e-06;-0.003425278060796538;0.05435449647049635;1.387778780781446e-17;4.630145656980925e-17;NaN;NaN;-0.0001186974583811534;0.5059875127967166
50.086;5.619321217231743e-07;1.928382340654622e-05;-4.515723839304542e-08;1.934025792130482e-06;-0.0003090792428207534;0.02700933135599363;0;-1.589790011451076e-17;-0.009086797997935325;NaN;4.664697913470128e-05;-2.888562123450769;NaN;NaN;-1.703639608413576e-07;3.864187164412168e-06;-0.003426583008770842;0.05499434642490481;1.387778780781446e-17;-6.437181748196896e-17;NaN;NaN;-9.485143452216127e-05;0.5064157433840202
50.087;5.922312578121591e-07;1.93461076709589e-05;-3.690034322545444e-08;1.580396846203539e-06;-0.0003088195031469843;0.02732340013257812;0;-5.497942766772806e-18;-0.009085359958756922;NaN;3.495394797048412e-05;-2.888303637585931;NaN;NaN;-1.392135991207244e-07;3.157635193382784e-06;-0.003427887959177783;0.05563420543723938;0;2.953800629136969e-18;NaN;NaN;-7.101621678122505e-05;0.5068438479138655
