M;FE_AErr_h1;FE_phErr_h1; SR_AErr_h1;SR_phErr_h1; WF_AErr_h1;WF_phErr_h1; MH_AErr_h1;MH_phErr_h1; WR_AErr_h1;WR_phErr_h1; SV_AErr_h1;SV_phErr_h1; FE_AErr_h2;FE_phErr_h2; SR_AErr_h2;SR_phErr_h2; WF_AErr_h2;WF_phErr_h2; MH_AErr_h2;MH_phErr_h2; WR_AErr_h2;WR_phErr_h2; SV_AErr_h2;SV_phErr_h2 
14.8;-0.001259211309872499;0.001431080174351784;-1.59539048638635e-13;4.665592197431145e-15;0.0002058320707800654;-0.6283183117988084;0;-9.185130562476508e-18;0.004987562101278264;NaN;-5.607945873520315e-05;-2.771578704200082;NaN;NaN;-2.550182287563985e-13;9.432432585835499e-15;2.312878634057325e-05;-1.256632446485061;0;-6.174470393417401e-17;NaN;NaN;0.0001077535423473358;0.7393953572608114
14.9;-0.0002935235755064936;0.0006822209651202726;-1.594280263361725e-13;7.488594692546529e-15;6.101944740044551e-05;-0.3141591936484091;0;-4.445629746802373e-18;0.004987562106764987;NaN;-5.607945873520315e-05;-2.771578704200082;NaN;NaN;-2.550598621198219e-13;1.502147033326755e-14;2.096041060889453e-05;-0.6283171550204885;0;-1.502673789908549e-16;NaN;NaN;0.0001077535423473358;0.7393953572608114
15;1.332267629550188e-15;-9.769962616701378e-15;0;-9.004726433410702e-15;1.154631945610163e-14;-1.347372724715233e-15;-3.33066907387547e-16;-2.775557561562892e-15;0.004987562112088062;NaN;5.165246004223967e-05;-2.792577208387913;NaN;NaN;2.636779683484747e-16;-1.799164258293822e-14;1.179611963664229e-15;-2.598551218537531e-15;1.942890293094024e-16;-4.996003610813194e-15;NaN;NaN;-0.000112033084236865;0.6986331203343444
15.1;0.0002812973334709312;0.0006496399988815682;-1.5931700403371e-13;1.986162167444005e-16;6.102770294180715e-05;0.3141593352792721;0;-7.87388221143819e-18;0.004987562116769428;NaN;-5.607945873520315e-05;-2.771578704200082;NaN;NaN;-2.548655730905125e-13;5.448869354914377e-16;2.021003882426986e-05;0.628319926618962;0;9.944051015232411e-17;NaN;NaN;0.0001077535423473358;0.7393953572608114
15.2;0.001177746616462194;0.001319046264320889;-1.5931700403371e-13;-8.184239203487683e-16;0.0002059356297785531;0.6283187388574364;0;-4.098795071232195e-19;0.004987562120644995;NaN;-5.650577932547751e-05;-2.771264687132188;NaN;NaN;-2.548516953027047e-13;-1.610157801537448e-15;2.199668831198709e-05;1.256641831363879;0;-2.993661445726386e-16;NaN;NaN;0.0001075436870204283;0.7400229262341418
15.3;0.001154492089145087;0.001400949833226139;-1.592059817312474e-13;-1.076288129935719e-14;0.000321792392896425;0.9424780716569346;0;-2.331468351712829e-15;0.004987562121797628;NaN;5.12249313495694e-05;-2.792891195366359;NaN;NaN;-2.545463839709328e-13;-2.123143482285031e-14;2.305881648820285e-05;-1.256644689069283;-5.273559366969494e-16;-5.828670879282103e-15;NaN;NaN;-0.0001122413686202028;0.6980046670724982
15.4;0.0002623639056471561;0.002109701542962306;-1.592059817312474e-13;2.021152048719153e-16;0.0002259517472189554;1.256637254915901;2.220446049250313e-16;4.996003610813204e-15;0.004987562118516919;NaN;-5.650577932547751e-05;-2.771264687132188;NaN;NaN;-2.548655730905125e-13;3.912976888851814e-16;2.087275401031763e-05;-0.6283285373360058;2.775557561562891e-17;6.106226635438359e-15;NaN;NaN;0.0001075436870204283;0.7400229262341418
15.5;3.752486542829558e-06;0.002738135380571549;-1.592059817312474e-13;1.89015511157778e-16;-0.0003262073514171959;-1.570796326794898;0;-7.784135554059164e-18;0.004987562112088728;NaN;-5.650577932547751e-05;-2.771264687132188;NaN;NaN;-2.548655730905125e-13;4.747039494178221e-16;5.980008155326288e-12;-1.093642492676216e-05;0;-7.681358324899533e-17;NaN;NaN;0.0001075436870204283;0.7400229262341418
15.6;-0.0002945728967305161;0.002079101752164636;-1.5931700403371e-13;2.235440173340156e-16;0.0002255549577918625;-1.256636877090614;-1.221245327087672e-15;3.996802888650568e-15;0.004987562106219645;NaN;-5.650577932547751e-05;-2.771264687132188;NaN;NaN;-2.548655730905125e-13;3.903146981709085e-16;2.029676873789577e-05;0.6283082979975451;4.163336342344337e-17;8.049116928532382e-15;NaN;NaN;0.0001075436870204283;0.7400229262341418
15.7;-0.001201588921604602;0.001418767226445183;-1.590949594287849e-13;-1.023509456445128e-14;0.0003215361405728423;-0.9424775404388633;-2.442490654175344e-15;-2.331468351712834e-15;0.004987562104095566;NaN;5.12249313495694e-05;-2.792891195366359;NaN;NaN;-2.545602617587406e-13;-2.016502004746256e-14;2.206544851773851e-05;1.256629118199221;1.110223024625157e-16;-4.996003610813199e-15;NaN;NaN;-0.0001122413686202028;0.6980046670724982
15.8;-0.00117806939044518;0.001338144654008389;-1.592059817312474e-13;1.197459591784924e-15;0.000205834313544262;-0.6283183427604649;0;-1.305492151093644e-17;0.004987562105871923;NaN;-5.650577932547751e-05;-2.771264687132188;NaN;NaN;-2.549349620295516e-13;2.223186212168125e-15;2.307401204475201e-05;-1.256632945119225;0;1.74030335187186e-16;NaN;NaN;0.0001075436870204283;0.7400229262341418
15.9;-0.0002749226907995395;0.0006387496717117358;-1.5931700403371e-13;-1.023792760561895e-14;6.101561659543897e-05;-0.3141592038768582;0;3.901246817267014e-18;0.004987562109179722;NaN;5.12249313495694e-05;-2.792891195366359;NaN;NaN;-2.545741395465484e-13;-2.045808915012351e-14;2.092212934844129e-05;-0.6283173081290329;0;-9.939438435374091e-17;NaN;NaN;-0.0001122413686202028;0.6980046670724982
16;-2.442490654175344e-15;-1.043609643147647e-14;0;-9.576595374501216e-15;-3.552713678800501e-15;-1.414150738510358e-15;1.554312234475219e-15;-2.553512956637856e-15;0.004987562112087618;NaN;5.12249313495694e-05;-2.792891195366359;NaN;NaN;2.636779683484747e-16;-1.912251845428014e-14;-3.747002708109903e-16;-2.745788204023275e-15;-8.326672684688674e-17;-2.498001805406604e-15;NaN;NaN;-0.0001122413686202028;0.6980046670724982
16.1;0.000263949886039283;0.000609802237994117;-1.5931700403371e-13;-3.336591389961635e-15;6.103129472867508e-05;0.3141593252412235;2.220446049250313e-15;-2.720046410331628e-15;0.004987562114689759;NaN;5.12249313495694e-05;-2.792891195366359;NaN;NaN;-2.547823063636656e-13;-6.756151573647482e-15;2.024829688716812e-05;0.6283197740782819;-3.608224830031759e-16;-5.689893001203948e-15;NaN;NaN;-0.0001122413686202028;0.6980046670724982
16.2;0.001106252990821455;0.001239620401333852;-1.594280263361725e-13;4.202646576196938e-15;0.0002059330860897379;0.6283187090111425;8.881784197001252e-16;4.218847493575591e-15;0.004987562117195976;NaN;-5.6964957739436e-05;-2.770950670022469;NaN;NaN;-2.549904731807828e-13;8.260443198936955e-15;2.205162049798148e-05;1.256641334944826;1.360023205165817e-15;1.131039706336863e-14;NaN;NaN;0.0001073206628961626;0.7406504953236466
16.3;0.001085939241169065;0.001316465928408839;-1.59539048638635e-13;-2.361993602901534e-15;0.0003217748469412918;0.9424780322349313;6.661338147750939e-16;4.551914400963139e-15;0.004987562118201394;NaN;-5.6964957739436e-05;-2.770950670022469;NaN;NaN;-2.548100619392812e-13;-4.591379331425727e-15;2.301180792042834e-05;-1.256643881883572;-2.775557561562891e-16;1.013078509970458e-14;NaN;NaN;0.0001073206628961626;0.7406504953236466
16.4;0.0002474345217609031;0.00198077313797107;-1.592059817312474e-13;-1.65721893498783e-14;0.0002259194910210205;1.256637227289637;0;2.014200064091714e-17;0.004987562116277156;NaN;5.076464575415329e-05;-2.793205182432963;NaN;NaN;-2.544076060928546e-13;-3.311303860709216e-14;2.08466506340238e-05;-0.62832752386471;1.387778780781446e-17;2.241049185530205e-16;NaN;NaN;-0.0001124628124377081;0.6973762127823513
16.5;3.311221072443971e-06;0.002572188538283449;-1.592059817312474e-13;-6.510338460022151e-15;-0.0003257936742621093;1.570796326794895;-1.110223024625157e-15;-2.553512956637863e-15;0.004987562112088062;NaN;5.076464575415329e-05;-2.793205182432963;NaN;NaN;-2.546851618490109e-13;-1.299687255329648e-14;4.852701573909712e-12;-9.852098545116494e-06;6.938893903907228e-17;-6.036585602515573e-15;NaN;NaN;-0.0001124628124377081;0.6973762127823513
16.6;-0.0002756427983412468;0.001954064681201739;-1.59539048638635e-13;7.481659469463175e-16;0.0002255834854048011;-1.256636902219212;-1.221245327087672e-15;4.773959005888179e-15;0.004987562108212718;NaN;-5.6964957739436e-05;-2.770950670022469;NaN;NaN;-2.549210842417438e-13;1.378588145107053e-15;2.032329118242804e-05;0.6283093211479769;-2.775557561562891e-17;1.082467449009528e-14;NaN;NaN;0.0001073206628961626;0.7406504953236466
16.7;-0.001127285266161016;0.001332258508461415;-1.59539048638635e-13;2.555935619440107e-15;0.0003215521754640349;-0.9424775755474231;1.110223024625157e-15;5.21804821573823e-15;0.004987562106892884;NaN;-5.6964957739436e-05;-2.770950670022469;NaN;NaN;-2.549349620295516e-13;5.232132652340167e-15;2.211365945384292e-05;1.256629936872663;0;8.604228440844963e-15;NaN;NaN;0.0001073206628961626;0.7406504953236466
16.8;-0.001106752581811921;0.001256542906443059;-1.5931700403371e-13;1.964429344584029e-16;0.0002058378939149286;-0.6283183687624759;0;-5.954680288736081e-18;0.004987562108191623;NaN;-5.6964957739436e-05;-2.770950670022469;NaN;NaN;-2.548655730905125e-13;4.062481015263038e-16;2.302137715803898e-05;-1.256633406621016;0;-5.182355420184974e-17;NaN;NaN;0.0001073206628961626;0.7406504953236466
16.9;-0.0002585389193202614;0.00060048646541766;-1.592059817312474e-13;-2.037886113785177e-14;6.10137684515788e-05;-0.3141592124289565;0;2.221436148892292e-17;0.004987562110363886;NaN;5.076464575415329e-05;-2.793205182432963;NaN;NaN;-2.543104615781999e-13;-4.067059568088007e-14;2.088591841463427e-05;-0.6283174483578861;1.387778780781446e-17;2.474932888364228e-17;NaN;NaN;-0.0001124628124377081;0.6973762127823513
17;6.661338147750939e-16;2.664535259100376e-15;0;7.149557359588453e-15;2.220446049250313e-15;-1.509839739547441e-15;0;-7.315175038705825e-18;0.00498756211208895;NaN;-5.6964957739436e-05;-2.770950670022469;NaN;NaN;-1.804112415015879e-16;1.431302652384452e-14;2.220446049250313e-16;-2.961915077508627e-15;0;-1.2628972751929e-16;NaN;NaN;0.0001073206628961626;0.7406504953236466
17.1;0.0002486178565506147;0.0005745680495525818;-1.5931700403371e-13;3.630678526300075e-15;6.103312561389629e-05;0.314159316887641;6.661338147750939e-16;4.718447854656912e-15;0.004987562113660138;NaN;-5.6964957739436e-05;-2.770950670022469;NaN;NaN;-2.549488398173594e-13;7.312728859132745e-15;2.028492390611369e-05;0.6283196328632181;-2.775557561562891e-17;1.082467449009528e-14;NaN;NaN;0.0001073206628961626;0.7406504953236466
17.2;0.001042943199123458;0.001169215806027246;-1.59539048638635e-13;6.601706056582552e-15;0.0002059297318683928;0.6283186841905596;0;-6.73948031350504e-18;0.004987562115381206;NaN;-5.745708226800872e-05;-2.770636652976905;NaN;NaN;-2.550321065442063e-13;1.317938077718953e-14;2.210577654407353e-05;1.256640864889262;0;-9.228418631129649e-17;NaN;NaN;0.0001070844264123433;0.7412780643365691
17.3;0.001025069725998584;0.001241594719653349;-1.594280263361725e-13;-2.892033657996519e-15;0.0003217599229652368;0.9424779994588667;-2.220446049250313e-16;-2.775557561562892e-15;0.004987562116224309;NaN;5.027154563497227e-05;-2.79351916937868;NaN;NaN;-2.547961841514734e-13;-5.309255507794832e-15;2.296672920580611e-05;-1.256643134726549;8.326672684688674e-17;-8.326672684688666e-15;NaN;NaN;-0.0001126972739687732;0.6967477597489592
17.4;0.0002341094156264045;0.001866697210525903;-1.594280263361725e-13;6.062700438547112e-15;0.0002258933997658641;1.256637204329781;-1.332267629550188e-15;4.884981308350695e-15;0.004987562114991739;NaN;-5.745708226800872e-05;-2.770636652976905;NaN;NaN;-2.550182287563985e-13;1.21847855039532e-14;2.082097294597851e-05;-0.6283265672865032;-9.71445146547012e-17;9.159339953157549e-15;NaN;NaN;0.0001070844264123433;0.7412780643365691
17.5;2.943449030734513e-06;0.00242520693058168;-1.594280263361725e-13;-2.282550707298812e-15;-0.0003258240468270168;1.570796326794895;8.881784197001252e-16;-2.886579864025404e-15;0.00498756211208029;NaN;5.027154563497227e-05;-2.79351916937868;NaN;NaN;-2.547961841514734e-13;-4.515539633350231e-15;3.887778987632373e-12;-8.817590513381256e-06;4.163336342344337e-16;-5.81565139103453e-15;NaN;NaN;-0.0001126972739687732;0.6967477597489592
17.6;-0.000258995113874505;0.001843215852946667;-1.5931700403371e-13;-6.509357202298367e-15;0.0002256067809105478;-1.256636923457993;0;2.216071017285936e-17;0.004987562109382448;NaN;5.027154563497227e-05;-2.79351916937868;NaN;NaN;-2.546851618490109e-13;-1.301895961331137e-14;2.034962999107603e-05;0.6283102956664324;-1.387778780781446e-17;-1.001852189251339e-16;NaN;NaN;-0.0001126972739687732;0.6967477597489592
17.7;-0.00106163446856522;0.001255695724591277;-1.5931700403371e-13;6.324484055965566e-15;0.0003215660080895244;-0.9424776051047901;0;-5.932135060828364e-18;0.004987562108498489;NaN;-5.745708226800872e-05;-2.770636652976905;NaN;NaN;-2.550459843320141e-13;1.27964988612251e-14;2.216076410947732e-05;1.256630708122256;0;-3.228169501547774e-17;NaN;NaN;0.0001070844264123433;0.7412780643365691
17.8;-0.001043578116272093;0.001184320919068504;-1.592059817312474e-13;8.240536269020297e-17;0.0002058419549297863;-0.6283183905721978;0;-1.052571116232479e-17;0.004987562109472155;NaN;-5.745708226800872e-05;-2.770636652976905;NaN;NaN;-2.548794508783203e-13;6.39016456134131e-17;2.297295129201349e-05;-1.256633821404281;0;1.940311367134101e-16;NaN;NaN;0.0001070844264123433;0.7412780643365691
17.9;-0.0002439981427241333;0.000566548316378146;-1.594280263361725e-13;-6.702567866176315e-15;6.101307759309726e-05;-0.314159219581062;0;1.788453457251527e-17;0.00498756211098228;NaN;5.027154563497227e-05;-2.79351916937868;NaN;NaN;-2.547129174246265e-13;-1.352565847930334e-14;2.085293761527884e-05;-0.6283175734905925;-1.387778780781446e-17;-1.688327086133848e-16;NaN;NaN;-0.0001126972739687732;0.6967477597489592
18;1.332267629550188e-15;3.108624468950438e-15;0;-1.586041425537455e-15;-5.10702591327572e-15;-1.586641599187945e-15;-7.771561172376096e-16;4.8919202022546e-15;0.004987562112092725;NaN;-5.745708226800872e-05;-2.770636652976905;NaN;NaN;4.163336342344337e-17;-3.131435896365799e-15;-5.134781488891349e-16;-3.063456470290893e-15;8.465450562766819e-16;1.202163368851917e-14;NaN;NaN;0.0001070844264123433;0.7412780643365691
18.1;0.0002349692890815103;0.0005431830587072639;-1.5931700403371e-13;2.77372113111861e-15;6.103390703149358e-05;0.3141593099220548;-1.77635683940025e-15;5.218048215738245e-15;0.004987562113104804;NaN;-5.745708226800872e-05;-2.770636652976905;NaN;NaN;-2.549349620295516e-13;5.554799138674166e-15;2.031849828666721e-05;0.6283195060778056;-1.387778780781446e-17;9.436895709313831e-15;NaN;NaN;0.0001070844264123433;0.7412780643365691
18.2;0.0009864880088585881;0.001106378206850334;-1.5931700403371e-13;2.554913118250563e-16;0.0002059261317268746;0.6283186634992617;0;-5.784539122582199e-18;0.00498756211435758;NaN;-5.798195965311947e-05;-2.770322635899405;NaN;NaN;-2.548794508783203e-13;5.490344828750029e-16;2.21562560310945e-05;1.256640437071176;0;-1.08368197825978e-16;NaN;NaN;0.0001068350545374713;0.7419056337249192
18.3;0.0009706606124588735;0.001174783508564481;-1.594280263361725e-13;2.391244446190944e-16;0.000321747260652705;0.9424779721332674;0;-7.592301374298418e-18;0.004987562115055466;NaN;-5.798195965311947e-05;-2.770322635899405;NaN;NaN;-2.548794508783203e-13;5.60487498173901e-16;2.292521167410189e-05;-1.25664246180518;0;-2.09781051600612e-17;NaN;NaN;0.0001068350545374713;0.7419056337249192
18.4;0.0002221436759810569;0.001765046779924617;-1.592059817312474e-13;-1.408792981658871e-14;0.0002258721200931735;1.256637185188936;-2.886579864025407e-15;-3.108624468950447e-15;0.004987562114217692;NaN;4.974539278701506e-05;-2.79383315637891;NaN;NaN;-2.545047506075093e-13;-2.800373069542388e-14;2.079697067049191e-05;-0.6283256952990971;1.665334536937735e-16;-7.494005416219794e-15;NaN;NaN;-0.0001129449129128324;0.6961193061239133
18.5;2.633711773114555e-06;0.002294115137672748;-1.5931700403371e-13;-2.637074782203527e-15;-0.0003261239938207039;-1.570796326794898;0;-2.690782656683067e-18;0.00498756211208673;NaN;-5.798195965311947e-05;-2.770322635899405;NaN;NaN;-2.548100619392812e-13;-5.260776838631767e-15;3.096245482225868e-12;-7.868667126872885e-06;0;-3.414325815361672e-16;NaN;NaN;0.0001068350545374713;0.7419056337249192
18.6;-0.000244241046258642;0.001744269678893851;-1.5931700403371e-13;2.235607571525045e-16;0.0002256259349262546;-1.256636941388969;-7.771561172376096e-16;5.440092820663271e-15;0.004987562110086552;NaN;-5.798195965311947e-05;-2.770322635899405;NaN;NaN;-2.548655730905125e-13;5.617136996790454e-16;2.037436066977538e-05;0.6283111882430295;-5.828670879282072e-16;7.77156117237614e-15;NaN;NaN;0.0001068350545374713;0.7419056337249192
18.7;-0.001003208438480341;0.001187456516767771;-1.5931700403371e-13;-2.64921653343397e-16;0.0003215778676743941;-0.9424776299933468;0;-4.097706718695028e-18;0.004987562109467492;NaN;-5.798195965311947e-05;-2.770322635899405;NaN;NaN;-2.548655730905125e-13;-5.276595932853685e-16;2.220455342873129e-05;1.256631409427932;0;-2.118847299170463e-16;NaN;NaN;0.0001068350545374713;0.7419056337249192
18.8;-0.0009872267767703224;0.001119949425390843;-1.592059817312474e-13;-2.643116022380054e-15;0.0002058460465179657;-0.6283184088907824;0;-5.223805805564068e-18;0.004987562110224886;NaN;-5.798195965311947e-05;-2.770322635899405;NaN;NaN;-2.548100619392812e-13;-5.276536985956106e-15;2.292942954019994e-05;-1.256634188309357;0;-7.47757212782343e-17;NaN;NaN;0.0001068350545374713;0.7419056337249192
18.9;-0.0002310059352592653;0.0005362411381062415;-1.592059817312474e-13;-2.871276968485514e-14;6.101305412875568e-05;-0.3141592255763617;0;5.467458707833346e-18;0.004987562111324007;NaN;4.974539278701506e-05;-2.79383315637891;NaN;NaN;-2.541716837001218e-13;-5.748981901556607e-14;2.082350688957513e-05;-0.6283176835957013;0;5.443577362932353e-17;NaN;NaN;-0.0001129449129128324;0.6961193061239133
19;-2.55351295663786e-15;3.552713678800501e-15;0;-1.64110892039435e-15;-7.216449660063518e-15;-1.683886663737567e-15;-3.33066907387547e-16;5.294376048681217e-15;0.004987562112092725;NaN;-5.798195965311947e-05;-2.770322635899405;NaN;NaN;4.163336342344337e-17;-3.30285227539936e-15;-7.216449660063518e-16;-3.252699474949947e-15;-4.579669976578771e-16;1.068589661201718e-14;NaN;NaN;0.0001068350545374713;0.7419056337249192
19.1;0.0002227413371591602;0.0005150491756622522;-1.5931700403371e-13;-7.571561588943462e-17;6.103406776025722e-05;0.3141593040935436;1.110223024625157e-15;5.384581669432003e-15;0.004987562112790611;NaN;-5.798195965311947e-05;-2.770322635899405;NaN;NaN;-2.548516953027047e-13;-2.005914750824951e-17;2.034856665782125e-05;0.6283193941120897;-5.273559366969494e-16;1.137978600240791e-14;NaN;NaN;0.0001068350545374713;0.7419056337249192
19.2;0.0009358312846841077;0.001049949953940477;-1.594280263361725e-13;2.066213256275639e-15;0.0002059225831132494;0.6283186461851245;-1.554312234475219e-15;5.107025913275728e-15;0.004987562113732746;NaN;-5.853975574887649e-05;-2.770008618798458;NaN;NaN;-2.549072064539359e-13;4.197754727392658e-15;2.220194340364634e-05;1.256640055875747;9.992007221626409e-16;1.387778780781432e-14;NaN;NaN;0.0001065725106248333;0.7425332037763607
19.3;0.0009217353827597474;0.001114796985882016;-1.590949594287849e-13;1.456839453817894e-15;0.0003217365140115724;0.9424779492611259;-8.881784197001252e-16;5.662137425588303e-15;0.004987562114300514;NaN;-5.853975574887649e-05;-2.770008618798458;NaN;NaN;-2.548794508783203e-13;3.123707977671449e-15;2.288780783131494e-05;-1.256641864784588;2.220446049250313e-16;1.332267629550185e-14;NaN;NaN;0.0001065725106248333;0.7425332037763607
19.4;0.0002113397360119507;0.001673896376400918;-1.594280263361725e-13;4.194589391109764e-16;0.000225854624225974;1.256637169164892;0;-9.094962878213651e-18;0.004987562113689448;NaN;-5.853975574887649e-05;-2.770008618798458;NaN;NaN;-2.548794508783203e-13;6.135810534483886e-16;2.077514068783703e-05;-0.6283249154344656;0;-2.150828523046526e-16;NaN;NaN;0.0001065725106248333;0.7425332037763607
19.5;2.370411302798914e-06;0.002176468589452973;-1.5931700403371e-13;-3.658354939743448e-15;-0.0003258686842885217;1.570796326794895;1.998401444325282e-15;-3.663735981263009e-15;0.004987562112082289;NaN;4.918652958263436e-05;-2.794147143403321;NaN;NaN;-2.547823063636656e-13;-7.42921083700105e-15;2.461891801530669e-12;-7.016682600947071e-06;-4.579669976578771e-16;-6.08218403743097e-15;NaN;NaN;-0.0001132056219774469;0.6954908517948245
19.6;-0.0002310752656061732;0.001655406522354408;-1.5931700403371e-13;-8.316203120973648e-15;0.000225641793424991;-1.256636956546407;-1.110223024625157e-15;-2.997602166487926e-15;0.004987562110576604;NaN;4.918652958263436e-05;-2.794147143403321;NaN;NaN;-2.546712840612031e-13;-1.662831356917697e-14;2.039690124532034e-05;0.6283119885680821;-3.608224830031759e-16;-8.049116928532413e-15;NaN;NaN;-0.0001132056219774469;0.6954908517948245
19.7;-0.0009508769200607947;0.001126253245322673;-1.590949594287849e-13;-2.957902870656431e-14;0.0003215880138831562;-0.9424776509950363;0;2.35590667727867e-17;0.004987562110101207;NaN;4.918652958263436e-05;-2.794147143403321;NaN;NaN;-2.542133170635452e-13;-5.994987460881713e-14;2.224419148447176e-05;1.256632034976031;1.387778780781446e-17;-5.204966940002768e-16;NaN;NaN;-0.0001132056219774469;0.6954908517948245
19.8;-0.000936649744311846;0.001062214448797061;-1.592059817312474e-13;-3.140582620148715e-15;0.0002058499432466832;-0.6283184243219595;-1.110223024625157e-15;-2.331468351712831e-15;0.004987562110689403;NaN;4.918652958263436e-05;-2.794147143403321;NaN;NaN;-2.547961841514734e-13;-6.21488643206101e-15;2.289081991678488e-05;-1.25663451010191;1.498801083243961e-15;-1.408595462493146e-14;NaN;NaN;-0.0001132056219774469;0.6954908517948245
19.9;-0.0002193274164091763;0.0005090118181376724;-1.592059817312474e-13;-6.545204455927723e-15;6.101340518460674e-05;-0.3141592306198805;3.108624468950438e-15;-3.275157922644202e-15;0.004987562111539168;NaN;4.918652958263436e-05;-2.794147143403321;NaN;NaN;-2.547267952124344e-13;-1.299268054704073e-14;2.079753698569498e-05;-0.6283177797677297;-2.775557561562891e-17;-4.718447854656916e-15;NaN;NaN;-0.0001132056219774469;0.6954908517948245
20;-5.995204332975845e-15;3.552713678800501e-15;0;8.46664513829827e-15;-5.440092820663267e-15;-1.737658519541113e-15;0;-1.193157591752717e-17;0.004987562112092059;NaN;-5.853975574887649e-05;-2.770008618798458;NaN;NaN;-1.804112415015879e-16;1.677715020019087e-14;-5.412337245047638e-16;-3.481033160911354e-15;0;2.956877630189781e-17;NaN;NaN;0.0001065725106248333;0.7425332037763607
