fs;FE_AErr_h1;FE_phErr_h1; SR_AErr_h1;SR_phErr_h1; WF_AErr_h1;WF_phErr_h1; MH_AErr_h1;MH_phErr_h1; WR_AErr_h1;WR_phErr_h1; SV_AErr_h1;SV_phErr_h1; FE_AErr_h2;FE_phErr_h2; SR_AErr_h2;SR_phErr_h2; WF_AErr_h2;WF_phErr_h2; MH_AErr_h2;MH_phErr_h2; WR_AErr_h2;WR_phErr_h2; SV_AErr_h2;SV_phErr_h2 
46766.66666666667;-1.098719915049173e-08;7.182855972232005e-07;-9.32208965576109e-09;3.192295025286571e-07;-0.0003332953527133142;-0.002238449885468125;0;4.481297544190202e-17;-0.009214975958936056;NaN;2.025502014402214e-05;-2.78485026062484;NaN;NaN;-3.516376000101129e-08;6.371477038958781e-07;-0.003305109464572686;-0.004554930508984294;2.775557561562891e-17;3.371086753466781e-16;NaN;NaN;-4.135898274805483e-05;0.7137150741788498
46800;-5.551115123125783e-16;-1.998401444325282e-15;0;-2.501920067853406e-15;-0.0003314399999982953;1.27095225047044e-17;-4.440892098500626e-16;-9.436895709313835e-16;-0.009205570946796637;NaN;-2.688417882945604e-05;-2.77840747314275;NaN;NaN;1.942890293094024e-16;-4.844680431526089e-15;-0.003314399999999884;-3.362781759983416e-16;1.110223024625157e-16;-2.498001805406599e-15;NaN;NaN;5.476801503109807e-05;0.7260589642170633
46833.33333333334;-4.745822623775098e-10;1.273429202086618e-07;-2.811417765258284e-12;-1.731006312327462e-14;-0.0003323663140620825;-0.001117632786980606;0;-1.055351756882802e-17;-0.009210275229869502;NaN;-3.720972846865678e-05;-2.776986909450039;NaN;NaN;-4.497097139122275e-12;-3.651059154382145e-14;-0.003309761150389098;-0.002274278911250507;0;3.312159707586671e-17;NaN;NaN;7.577367495002763e-05;0.7287786813888093
46866.66666666667;-1.093680845887235e-08;7.152235719232181e-07;-9.282329682669399e-09;3.178686827483029e-07;-0.000333291393566526;-0.002233673685535851;0;3.167238799938361e-18;-0.009214955963514182;NaN;-4.807230533965257e-05;-2.775486354102977;NaN;NaN;-3.501380665960063e-08;6.34434441844115e-07;-0.003305129286230488;-0.004545212069403111;0;-1.752644325909359e-16;NaN;NaN;9.785205682476261e-05;0.7316509792720379
46900;2.220446049250313e-16;1.77635683940025e-15;-2.792099884629806e-12;1.976559533221711e-15;-0.0003314400000024031;-2.05228557598354e-16;0;6.601960975916186e-18;-0.009205570946800967;NaN;4.818664068095835e-05;-2.788637328777993;NaN;NaN;-4.46721826197205e-12;4.396466972974458e-15;-0.003314400000000314;6.016730408406479e-16;-1.387778780781446e-17;-5.287155736108251e-17;NaN;NaN;-9.851421973974817e-05;0.7064524075448734
46933.33333333334;-4.715555723677767e-10;1.268007938648452e-07;-2.787214903321455e-12;-1.752788655646096e-14;-0.0003323643402982634;-0.001115251469339983;0;7.635817467378852e-18;-0.009210265224490644;NaN;3.603085209347157e-05;-2.786992116036628;NaN;NaN;-4.458808322560515e-12;-3.670162470454756e-14;-0.003309771033894987;-0.002269433264458075;0;-9.579661393369466e-17;NaN;NaN;-7.362895792252522e-05;0.7096081764051207
46966.66666666667;-1.08867619363906e-08;7.121810878807366e-07;-9.242822951449625e-09;3.165165449003938e-07;-0.000333287451281028;-0.002228917824243587;0;-1.00246787752367e-17;-0.009214936052932665;NaN;2.334013306604099e-05;-2.78526935096539;NaN;NaN;-3.486481038594835e-08;6.317384725172014e-07;-0.003305149023488052;-0.004535535012222966;-1.387778780781446e-17;-2.210937618052955e-17;NaN;NaN;-4.766759153354561e-05;0.7129116581768136
47000;0;2.664535259100376e-15;-2.768341111902828e-12;3.771635489322985e-15;-0.0003314399999989615;9.303996583844598e-16;0;1.49716652510763e-17;-0.009205570946796859;NaN;1.01097189015853e-05;-2.78346901941819;NaN;NaN;-4.429609457012873e-12;9.053816801451334e-15;-0.003314399999999842;2.151296677818696e-15;0;-2.669912417438762e-16;NaN;NaN;-2.064024610917703e-05;0.7163627147925409
47033.33333333334;-4.685543064653075e-10;1.262621207587244e-07;-2.763900219804327e-12;-1.75626719552407e-14;-0.0003323623749228455;-0.001112880277774655;0;7.62507026404258e-18;-0.009210255261582811;NaN;-3.652496201378419e-06;-2.781591102986884;NaN;NaN;-4.421032984147644e-12;-3.668371993422971e-14;-0.003309780875374438;-0.00226460822232536;-1.387778780781446e-17;-5.074290888381939e-18;NaN;NaN;7.44063305098408e-06;0.7199612309786769
47066.66666666667;-1.083705747362274e-08;7.091579772300349e-07;-9.203569018012558e-09;3.151730196739632e-07;-0.0003332835257526812;-0.00222418217195571;0;-8.420834271606165e-18;-0.009214916226649494;NaN;-1.794230872675939e-05;-2.779635585154564;NaN;NaN;-3.471676360278231e-08;6.290596576554333e-07;-0.003305168676883949;-0.004525899073688893;-1.387778780781446e-17;3.991106774927029e-16;NaN;NaN;3.656208902466651e-05;0.7237070780652406
47100;-7.771561172376096e-16;3.552713678800501e-15;0;3.610753706244477e-15;-0.0003314400000007378;1.106206692385117e-15;0;6.163373021686999e-17;-0.009205570946798303;NaN;-3.275439584193851e-05;-2.77759999368639;NaN;NaN;-3.608224830031759e-16;7.414976507608707e-15;-0.003314400000000065;2.09008565249937e-15;0;3.442384289781996e-16;NaN;NaN;6.67106303253312e-05;0.7276050312932225
47133.33333333334;-4.655771324024727e-10;1.257268742449469e-07;-2.740696558589661e-12;-1.291108036156541e-14;-0.0003323604178926409;-0.001110519147830841;0;-1.888236965077797e-17;-0.009210245340878553;NaN;-4.808312124826575e-05;-2.775486763938646;NaN;NaN;-4.384062557427626e-12;-2.799748715475023e-14;-0.003309790675096055;-0.002259803653703996;1.387778780781446e-17;-4.738455621809388e-17;NaN;NaN;9.787180557931097e-05;0.731650048158927
47166.66666666667;-1.078769062967666e-08;7.061540716613024e-07;-9.16456388555531e-09;3.138380273066899e-07;-0.0003332796168687979;-0.002219466600138026;0;1.020146734043255e-17;-0.009214896484133206;NaN;4.367225746793046e-05;-2.788025689545458;NaN;NaN;-3.456965744219609e-08;6.263978387833879e-07;-0.00330518824695071;-0.004516303992288957;-2.775557561562891e-17;-2.120795214584502e-16;NaN;NaN;-8.926405976759921e-05;0.7076258051634206
47200;-1.554312234475219e-15;0;0;1.103184622141017e-15;-0.0003314399999989615;1.076194192393502e-15;0;1.084420105622956e-17;-0.00920557094679797;NaN;2.70109238027505e-05;-2.785767826427649;NaN;NaN;-1.249000902703301e-16;1.94881233312193e-15;-0.003314399999999884;1.920459307312412e-15;0;2.182115244104213e-16;NaN;NaN;-5.517044189315423e-05;0.7119559257380216
47233.33333333334;-4.626267147145313e-10;1.251950241254463e-07;-2.717270852770071e-12;-1.450376942087098e-14;-0.0003323584691370396;-0.001108168015608056;0;-3.653190150892552e-17;-0.009210235462100202;NaN;9.831194584197789e-06;-2.783432293897421;NaN;NaN;-4.346883963890491e-12;-3.063126916247028e-14;-0.003309800433323087;-0.002255019428570382;1.387778780781446e-17;-5.19978381586421e-16;NaN;NaN;-2.00701852601376e-05;0.7164329905165268
47266.66666666667;-1.073865851797251e-08;7.031692241810106e-07;-9.125806665899461e-09;3.125115088594285e-07;-0.0003332757245239071;-0.002214770981334417;0;1.926103904940531e-17;-0.009214876824856111;NaN;-7.860514209312441e-06;-2.781016616240487;NaN;NaN;-3.442348543714058e-08;6.237528989967075e-07;-0.003305207734217455;-0.004506749508704492;1.387778780781446e-17;-1.424238091902727e-16;NaN;NaN;1.601998020260564e-05;0.7210617537881793
47300;4.440892098500626e-16;-3.33066907387547e-15;0;-9.22089415034582e-16;-0.0003314399999980733;-8.934758260428789e-16;0;2.766304655570626e-17;-0.009205570946798303;NaN;-2.605755255224995e-05;-2.778520770691888;NaN;NaN;6.938893903907228e-17;-1.777735718199178e-15;-0.003314399999999856;-1.780250264126471e-15;0;6.128091545903216e-17;NaN;NaN;5.308352845469211e-05;0.7258420549703255
47333.33333333334;-4.596996117101071e-10;1.246665486398513e-07;-2.694511280765255e-12;-9.573167209570986e-15;-0.000332356528623623;-0.001105826817736081;0;-4.601613231505414e-18;-0.009210225624991519;NaN;-4.475222045885463e-05;-2.775944734569052;NaN;NaN;-4.310801715590173e-12;-2.059836444563493e-14;-0.003309810150320822;-0.002250255417982616;-1.387778780781446e-17;-2.531985593933594e-16;NaN;NaN;9.110181341952239e-05;0.7307737321935006
47366.66666666667;-1.06899571417074e-08;7.002032562652971e-07;-9.087294694509751e-09;3.111933765109905e-07;-0.0003332718486177555;-0.002210095189176789;0;-5.537995540116864e-17;-0.009214857248294184;NaN;4.368209630878361e-05;-2.788026153086275;NaN;NaN;-3.427823784540873e-08;6.211246630821144e-07;-0.003305227139208777;-0.004497235365828217;1.387778780781446e-17;5.74714554022562e-16;NaN;NaN;-8.928231930867281e-05;0.7076249779850338
47400;-3.33066907387547e-16;-2.442490654175344e-15;0;-6.928883426597142e-16;-0.0003314400000035134;-7.220026738973446e-16;0;-9.749498816275461e-18;-0.009205570946797637;NaN;2.36331262897238e-05;-2.785310366895938;NaN;NaN;5.551115123125783e-17;-1.101773645209953e-15;-0.00331440000000037;-1.168360694475054e-15;-1.387778780781446e-17;1.697975930921204e-16;NaN;NaN;-4.826323141796096e-05;0.7128329011630804
47433.33333333334;-4.567998201920886e-10;1.241414020469733e-07;-2.671862731062902e-12;-7.649393653748062e-15;-0.000332354596297546;-0.001103495491386457;0;1.9292342013341e-18;-0.009210215829286605;NaN;3.086760492321261e-06;-2.782511891407498;NaN;NaN;-4.274788856228895e-12;-1.712470114396638e-14;-0.003309819826349411;-0.002245511494098009;0;-3.385602654900417e-16;NaN;NaN;-6.303346872446602e-06;0.7181968919720284
47466.66666666667;-1.064158838826046e-08;6.972560573359488e-07;-9.049026750140854e-09;3.098836005784679e-07;-0.0003332679890435397;-0.002205439098351011;0;2.577181855242928e-18;-0.009214837753921512;NaN;-1.794866152182717e-05;-2.779633155201637;NaN;NaN;-3.413391146123157e-08;6.185130721202211e-07;-0.003305246462444372;-0.004487761308702671;0;-1.578202805286415e-16;NaN;NaN;3.657660868570944e-05;0.7237118545553234
47500;0;-3.774758283725532e-15;0;-2.172666174747644e-15;-0.0003314400000010709;3.488805056061016e-16;0;-4.094671941549189e-17;-0.009205570946798858;NaN;-3.946391720288656e-05;-2.776676586593465;NaN;NaN;1.804112415015879e-16;-4.231931213938685e-15;-0.003314400000000106;9.457155374605439e-16;-1.387778780781446e-17;8.154958956791791e-17;NaN;NaN;8.035582967956534e-05;0.7293726950391278
47533.33333333334;-4.536893083439963e-10;1.23609630975352e-07;-2.417399613818816e-12;-7.962997131361112e-12;-0.0003323526720920844;-0.001101173974253552;0;-6.676438269959436e-17;-0.009210206074726113;NaN;4.623581116747211e-05;-2.788372820254406;NaN;NaN;-3.362726763711521e-12;-1.589569903375163e-11;-0.003309829461666136;-0.002240787530140818;1.387778780781446e-17;-2.951501403257948e-16;NaN;NaN;-9.451521941619689e-05;0.7069598846349494
47566.66666666667;-1.05936288630204e-08;6.943310744134124e-07;-9.011085322363499e-09;3.08584997452124e-07;-0.0003332641456983421;-0.002200802584608606;-1.110223024625157e-16;1.152408612049587e-16;-0.009214818341225728;NaN;2.335595828872883e-05;-2.785271542673404;NaN;NaN;-3.399081650867775e-08;6.159237491872191e-07;-0.00330526570444005;-0.004478327084529862;-5.551115123125783e-17;4.871428538141503e-16;NaN;NaN;-4.769704698466548e-05;0.7129074241963739
47600;-5.551115123125783e-16;3.108624468950438e-15;0;2.952370099532506e-15;-0.0003314399999986284;3.93349691224123e-16;0;1.813398721529007e-17;-0.009205570946799635;NaN;-3.023508269839326e-05;-2.77794523342263;NaN;NaN;-2.914335439641036e-16;5.923126326916589e-15;-0.00331439999999987;8.595242049868716e-16;0;-5.819387198444583e-17;NaN;NaN;6.158688345274388e-05;0.7269441501863279
47633.33333333334;-4.510690709835785e-10;1.231010355873252e-07;-2.627897899287746e-12;6.553487163064989e-15;-0.0003323507559715999;-0.001098862204561207;0;1.17721181393057e-17;-0.009210196361050249;NaN;-5.36343588576349e-05;-2.77471913166971;NaN;NaN;-4.204955827979973e-12;1.121733293052007e-14;-0.003309839056528763;-0.002236083400409323;1.387778780781446e-17;-8.944420145968154e-18;NaN;NaN;0.0001091496717228052;0.7331190387089593
47666.66666666667;-1.054582043913399e-08;6.914170889160687e-07;-8.973210174900714e-09;3.072886415876984e-07;-0.000333260318480133;-0.002196185524732566;0;-4.887790078368963e-18;-0.009214799009688912;NaN;2.982461813583193e-05;-2.786150108700841;NaN;NaN;-3.384796977423665e-08;6.133388772296849e-07;-0.003305284865706706;-0.004468932442619685;0;-2.1594734473584e-16;NaN;NaN;-6.092650209095496e-05;0.7112228929952851
47700;-3.33066907387547e-16;3.552713678800501e-15;-2.609468197078968e-12;2.553214869904687e-15;-0.0003314400000012929;-8.150401297367075e-16;0;2.755459345325615e-18;-0.00920557094680019;NaN;5.05049767163257e-06;-2.782779339263437;NaN;NaN;-4.175035317466325e-12;5.642334792029072e-15;-0.003314400000000092;-1.979653867985046e-15;0;9.296028045857725e-17;NaN;NaN;-1.031323970414333e-05;0.7176844434508844
47733.33333333334;-4.482382243153893e-10;1.225857215736426e-07;-2.605360371887855e-12;-1.143071469919438e-14;-0.0003323488478803593;-0.001096560121043155;0;-2.049694463682816e-18;-0.009210186687998889;NaN;-2.018064627851146e-05;-2.779328197820901;NaN;NaN;-4.167860501169685e-12;-2.467673104740592e-14;-0.003309848611191296;-0.002231398980241927;0;-3.359665791450914e-17;NaN;NaN;4.112037246066513e-05;0.7242958074826309
47766.66666666667;-1.049841702460697e-08;6.885250680710442e-07;-8.93565876847191e-09;3.060033663746529e-07;-0.0003332565072901028;-0.002191587796545026;0;1.49348696045278e-17;-0.009214779758804581;NaN;-4.585615499375084e-05;-2.775794198501415;NaN;NaN;-3.370634425736707e-08;6.107760897608653e-07;-0.003305303946751839;-0.004459577134387038;-1.387778780781446e-17;2.913836178842795e-16;NaN;NaN;9.33471898693361e-05;0.7310616763375348
47800;8.881784197001252e-16;0;0;1.137158186790741e-15;-0.000331440000001515;1.185375057625912e-15;0;1.441961147124118e-17;-0.009205570946797526;NaN;3.54773818935783e-05;-2.786917374038315;NaN;NaN;-1.249000902703301e-16;2.281733091194574e-15;-0.003314400000000203;1.739304711121586e-15;-1.387778780781446e-17;1.786335418650153e-17;NaN;NaN;-7.248851113582366e-05;0.709751451552715
47833.33333333334;-4.454332458436738e-10;1.220736316476234e-07;-2.583044889092889e-12;-3.210176281228316e-14;-0.0003323469477642949;-0.001094267662956507;0;2.145309732437611e-18;-0.009210177055321345;NaN;8.425437022507865e-06;-2.783241088526761;NaN;NaN;-4.130848441086243e-12;-6.566350541639931e-14;-0.003309858125905257;-0.002226734146040438;1.387778780781446e-17;1.804948705027282e-16;NaN;NaN;-1.720003880849308e-05;0.7167994059872977
47866.66666666667;-1.045132869137433e-08;6.856510044173092e-07;-8.898339176610648e-09;3.047260186687265e-07;-0.0003332527120224471;-0.00218700927888567;0;-1.784393243616931e-17;-0.009214760588078019;NaN;-1.906558963449267e-05;-2.779481873641766;NaN;NaN;-3.356559269418469e-08;6.082290931770603e-07;-0.003305322948077574;-0.004450260913324823;0;2.82384616364755e-17;NaN;NaN;3.884930480327342e-05;0.7240014386571937
47900;-7.771561172376096e-16;2.664535259100376e-15;-2.565947454513662e-12;1.313775399354361e-15;-0.0003314399999971851;9.653777247423568e-16;0;-4.575394823465362e-18;-0.009205570946800301;NaN;-4.698011128578816e-05;-2.775637240348975;NaN;NaN;-4.105632500639445e-12;3.48638219357297e-15;-0.003314399999999731;1.941769186791621e-15;0;1.854510188447577e-16;NaN;NaN;9.562870561967418e-05;0.7313622346032463
47933.33333333334;-4.426482513864016e-10;1.21564656119233e-07;-2.559064071760986e-12;-1.196067491599889e-13;-0.0003323450555793306;-0.001091984770051203;0;3.526764701603335e-17;-0.009210167462770702;NaN;3.209681077098736e-05;-2.786457711167909;NaN;NaN;-4.086814220372048e-12;-2.407533220180808e-13;-0.003309867600921321;-0.00222208877521059;0;-7.677727564374376e-17;NaN;NaN;-6.557013937506795e-05;0.7106330655826599
47966.66666666667;-1.040455976930588e-08;6.827951306576097e-07;-8.86125828269968e-09;3.034568377135612e-07;-0.0003332489325836852;-0.002182449851603609;0;1.821457318557251e-17;-0.009214741496998191;NaN;2.80577696831763e-06;-2.782473150523924;NaN;NaN;-3.342574136921961e-08;6.056983650170779e-07;-0.003305341870183137;-0.004440983534973748;-1.387778780781446e-17;2.233142186878886e-17;NaN;NaN;-5.730136089801552e-06;0.7182711613455066
48000;-3.33066907387547e-16;-3.108624468950438e-15;0;-4.841347937541668e-16;-0.0003314400000025142;-5.116049411255594e-16;-2.220446049250313e-16;-7.910339050454242e-16;-0.009205570946802522;NaN;-2.68987352268768e-05;-2.778405546107646;NaN;NaN;4.163336342344337e-17;-8.597833800653574e-16;-0.003314400000000245;-8.193872528008209e-16;3.05311331771918e-16;-1.179611963664225e-15;NaN;NaN;5.480080190996273e-05;0.7260626293062716
48033.33333333334;-4.398920117054672e-10;1.21059067659246e-07;-2.539857213434971e-12;-3.947209246150866e-14;-0.0003323431712755065;-0.001089711382590953;0;-1.002677296592578e-17;-0.009210157910086725;NaN;5.076564380179782e-05;-2.788985281624381;NaN;NaN;-4.061598279925249e-12;-8.046005640715636e-14;-0.003309877036487274;-0.0022174627462025;0;2.752479948509789e-16;NaN;NaN;-0.0001037949761811541;0.7057848866577272
48066.66666666667;-1.035810348604116e-08;6.79957066651582e-07;-8.824408648244741e-09;3.0219557246988e-07;-0.0003332451688734528;-0.002177909395553008;0;1.088286230541303e-17;-0.009214722485077043;NaN;1.969136416901662e-05;-2.784772770343554;NaN;NaN;-3.328676258240737e-08;6.031834048183551e-07;-0.003305360713562619;-0.004431744756923631;0;-2.439825134058202e-16;NaN;NaN;-4.020717837706356e-05;0.7138636985862346
48100;2.220446049250313e-16;-1.998401444325282e-15;-2.220446049250313e-16;-1.652840113713013e-16;-0.0003314399999991835;-1.395413863730043e-16;0;-8.172125262372925e-17;-0.009205570946799413;NaN;-3.776734326521591e-05;-2.776909456743704;NaN;NaN;0;-5.101686773577689e-16;-0.003314399999999926;-1.433908890593411e-15;-2.775557561562891e-17;3.991936543839977e-17;NaN;NaN;7.690745724510395e-05;0.7289270007958033
48133.33333333334;-4.371557560389761e-10;1.205565554052157e-07;-2.519873198991718e-12;-1.631233235090042e-14;-0.000332341294795091;-0.001087447441331727;0;2.258138448280486e-17;-0.009210148397029272;NaN;3.829291116974609e-05;-2.787296955045587;NaN;NaN;-4.030498157447937e-12;-3.437042240796129e-14;-0.003309886432848297;-0.002212855938468218;-1.387778780781446e-17;-1.645442155909098e-16;NaN;NaN;-7.825342216537245e-05;0.7090236362415941
48166.66666666667;-1.031195273615282e-08;6.771366010127622e-07;-8.787786942576759e-09;3.009421066520146e-07;-0.0003332414207841694;-0.002173387792573258;0;2.075174956618475e-18;-0.009214703551818526;NaN;5.893448322913386e-06;-2.782895514147803;NaN;NaN;-3.31486435523054e-08;6.006839809875231e-07;-0.003305379478705517;-0.004422544338766602;0;-2.455348007510916e-16;NaN;NaN;-1.203349035057422e-05;0.7174617117752342
48200;-4.440892098500626e-16;-3.774758283725532e-15;0;-3.563858220641468e-16;-0.0003314399999991835;-3.551809385140647e-16;-1.110223024625157e-16;-1.304512053934559e-15;-0.009205570946797526;NaN;-2.689013425338782e-05;-2.778406013002704;NaN;NaN;4.163336342344337e-17;-6.36152810800602e-16;-0.003314399999999898;-6.906905347665161e-16;3.885780586188048e-16;-3.330669073875457e-15;NaN;NaN;5.477900161451887e-05;0.7260618206177053
48233.33333333334;-4.344424819890946e-10;1.200571686510443e-07;-2.499334073036152e-12;5.516221337412986e-15;-0.0003323394261033341;-0.001085192887516973;0;-5.170458234003873e-18;-0.009210138923346434;NaN;4.763201823765328e-05;-2.788560466973382;NaN;NaN;-3.999536812848703e-12;9.37429055525816e-15;-0.003309895790249595;-0.002208268232451979;0;1.698139793854205e-16;NaN;NaN;-9.737476555758684e-05;0.7066000007739365
48266.66666666667;-1.026658924541124e-08;6.743540788001212e-07;-8.751870339551715e-09;2.997127710660134e-07;-0.000333237688236121;-0.002168884925483654;0;-3.333304043236395e-17;-0.009214684696736475;NaN;1.348849144755526e-05;-2.783930893719524;NaN;NaN;-3.301318293735811e-08;5.982326907218385e-07;-0.003305398166099593;-0.00441338204208791;1.387778780781446e-17;6.712634925232535e-17;NaN;NaN;-2.753780224536151e-05;0.7154773127536088
48300;-2.220446049250313e-16;2.220446049250313e-15;-2.482014593852e-12;2.77992721979643e-15;-0.0003314400000009599;-1.078263980853061e-15;0;-7.891449604006371e-18;-0.009205570946799635;NaN;-2.102440042250908e-05;-2.779213161245398;NaN;NaN;-3.971462048113494e-12;6.327721898279022e-15;-0.003314400000000051;-2.260663592604655e-15;-1.387778780781446e-16;-9.534609119325891e-16;NaN;NaN;4.283760319181984e-05;0.7245160547203883
48333.33333333334;-4.311034862425345e-10;1.195331087444629e-07;-1.830979812211808e-12;-2.218869347760245e-11;-0.0003323375651383964;-0.001082947662882787;0;2.499166545890182e-18;-0.009210129488796293;NaN;5.188893605878597e-05;-2.789137094999979;NaN;NaN;-1.522185155700129e-12;-4.429081065816654e-11;-0.003309905108931602;-0.002203699509600163;2.775557561562891e-17;2.223514124390844e-16;NaN;NaN;-0.0001060951883690014;0.7054936037360073
48366.66666666667;-1.022056983490671e-08;6.71548021635715e-07;-8.715223542843376e-09;2.984584250275781e-07;-0.0003332339711201726;-0.002164400678070946;0;9.534150458558554e-18;-0.009214665919353271;NaN;1.602577860726484e-05;-2.784274275149134;NaN;NaN;-3.287496846970939e-08;5.957314480650888e-07;-0.003305416776226061;-0.004404257630442975;1.387778780781446e-17;9.709353624738581e-17;NaN;NaN;-3.271832759246807e-05;0.7148192785141695
48400;-4.440892098500626e-16;-6.661338147750939e-16;0;1.191025828644627e-15;-0.0003314399999997386;1.182633240416515e-15;0;-3.12637339709102e-19;-0.009205570946800301;NaN;-2.018792190705554e-05;-2.779325644803549;NaN;NaN;-1.110223024625157e-16;2.494574465904927e-15;-0.003314399999999953;2.442956599876076e-15;0;-5.173025526314576e-17;NaN;NaN;4.113654109293152e-05;0.7243008192996035
48433.33333333334;-4.290821031815995e-10;1.190675780193828e-07;-2.458033776520097e-12;-1.191624049599529e-14;-0.000332335711861198;-0.001080711709643509;0;-4.189930695933197e-17;-0.009210120093138485;NaN;5.104882267881194e-05;-2.789024020291029;NaN;NaN;-3.931979741800262e-12;-2.542717905228814e-14;-0.003309914389134819;-0.002199149652332502;1.387778780781446e-17;-1.520855864483475e-16;NaN;NaN;-0.0001043753337405112;0.7057105247756394
48466.66666666667;-1.01753309111885e-08;6.687796227922149e-07;-8.679278296064297e-09;2.97228085208458e-07;-0.0003332302693469513;-0.002159934935086544;0;2.668992579185035e-17;-0.009214647219184857;NaN;1.349487053325937e-05;-2.783930182173851;NaN;NaN;-3.273939876147214e-08;5.93278092023078e-07;-0.003305435309563579;-0.004395170869348294;2.775557561562891e-17;-2.889209947586027e-16;NaN;NaN;-2.754892140480192e-05;0.7154787982215983
48500;0;-3.108624468950438e-15;0;-2.403330604659702e-16;-0.0003314399999998496;-2.150102378188702e-16;0;-1.167935203086555e-17;-0.009205570946799191;NaN;-4.695930200859788e-05;-2.775641267998716;NaN;NaN;2.775557561562891e-17;-4.217686830057432e-16;-0.003314399999999967;-2.219532660258867e-16;0;3.07630943307357e-16;NaN;NaN;9.559073401553542e-05;0.7313544038375897
48533.33333333334;-4.264339992232635e-10;1.185773701450898e-07;-2.437605672866994e-12;-1.41691403498401e-14;-0.0003323338662239994;-0.001078484970488133;0;-7.161095265242353e-18;-0.009210110736129651;NaN;2.249465950887597e-05;-2.785155641519941;NaN;NaN;-3.899408573815322e-12;-2.997908911747839e-14;-0.003309923631097278;-0.002194618544032835;0;2.355764198345542e-16;NaN;NaN;-4.593974860719885e-05;0.7131295659334602
48566.66666666667;-1.013038952724088e-08;6.660283151660451e-07;-8.643554871845538e-09;2.960053413975414e-07;-0.000333226582816315;-0.002155487582223138;0;-1.43490153075634e-16;-0.00921462859575406;NaN;-1.626303038293475e-05;-2.779865509683925;NaN;NaN;-3.260466632792891e-08;5.908398680017771e-07;-0.00330545376658592;-0.004386121526235433;-1.387778780781446e-17;-4.371787436191195e-16;NaN;NaN;3.314169711701731e-05;0.723266739852238
48600;-1.332267629550188e-15;4.440892098500626e-16;0;1.245038709304272e-15;-0.0003314400000024031;1.306904710446867e-15;-5.551115123125783e-16;1.387778780781446e-15;-0.009205570946796859;NaN;5.244352809108399e-05;-2.789211401328096;NaN;NaN;-1.110223024625157e-16;2.53191512177771e-15;-0.003314400000000217;2.646658558846303e-15;6.938893903907228e-17;3.053113317719178e-15;NaN;NaN;-0.0001072341932828735;0.7053511011655577
48633.33333333334;-4.238093209707472e-10;1.180901727515504e-07;-2.417510636121278e-12;-2.391767181795671e-14;-0.0003323320281718445;-0.001076267388581186;0;-7.005551005623416e-18;-0.00921010141753309;NaN;1.236265695236938e-05;-2.783775969064222;NaN;NaN;-3.8663378054693e-12;-4.929048006796006e-14;-0.003309932835054152;-0.002190106069055594;0;-1.579699364411981e-17;NaN;NaN;-2.523965486142532e-05;0.7157744060479683
48666.66666666667;-1.008574468386314e-08;6.632939468786958e-07;-8.60805149383026e-09;2.947901247551864e-07;-0.0003332229114372254;-0.002151058506121591;0;-8.395407510179793e-18;-0.009214610048593141;NaN;-2.801363517868083e-05;-2.778252048108281;NaN;NaN;-3.247076367507429e-08;5.884166383980184e-07;-0.00330547214776386;-0.004377109370465766;1.387778780781446e-17;5.691247059176313e-17;NaN;NaN;5.706354178329487e-05;0.7263565888381707
48700;-3.33066907387547e-16;2.664535259100376e-15;-2.401634446869139e-12;3.738511661128197e-15;-0.0003314399999992945;-1.264220180549472e-15;0;2.268378618101383e-17;-0.009205570946795638;NaN;3.887594745766165e-05;-2.787377511878115;NaN;NaN;-3.842731688408207e-12;8.205711714155392e-15;-0.003314399999999953;-2.471651089180246e-15;1.387778780781446e-17;-6.523127160565166e-17;NaN;NaN;-7.944214169373909e-05;0.7088689717588607
48733.33333333334;-4.212029613981372e-10;1.17605923222186e-07;-2.395861287141088e-12;-7.927324152455617e-14;-0.0003323301976642101;-0.001074058907547906;0;5.99865588211052e-18;-0.009210092137115211;NaN;-2.810912825279566e-06;-2.781705682424597;NaN;NaN;-3.828604100419852e-12;-1.600326824372998e-13;-0.003309942001239879;-0.00218561211269055;0;-1.258728818328269e-16;NaN;NaN;5.726476220727084e-06;0.7197417302083787
48766.66666666667;-1.004139349447541e-08;6.605763891442962e-07;-8.572766718728531e-09;2.935823811880015e-07;-0.0003332192551166457;-0.002146647594342922;0;-2.61932965735116e-17;-0.009214591577233699;NaN;-4.475987731844544e-05;-2.775945236283788;NaN;NaN;-3.233768469668163e-08;5.860082955810723e-07;-0.00330549045356382;-0.004368134173272356;-1.387778780781446e-17;-1.743591284064916e-16;NaN;NaN;9.112003741287844e-05;0.7307726243278593
48800;2.220446049250313e-16;3.552713678800501e-15;-2.381983499333273e-12;3.763167473279982e-15;-0.0003314399999981843;4.495727283351336e-17;0;1.102593082068163e-17;-0.009205570946798414;NaN;2.025493456314642e-05;-2.784850260676599;NaN;NaN;-3.811298499023508e-12;8.07513264829982e-15;-0.003314399999999718;-2.667889821750591e-16;1.387778780781446e-17;-1.168186338057016e-16;NaN;NaN;-4.135888387189757e-05;0.7137150753202873
