f_FFT;A_FFT;f_WFFT;A_WFFT;f_resamplingSVstream;A_resamplingSVstream;f_splineresample;A_splineresample
3234;0.0001225917377216525;3234;2.395314046847522e-13;3388.81914893617;6.660115233985932e-12;3250.500001295577;2.023349377726206e-11
3235;0.0001225620874841133;3235;2.393408115167491e-13;3389.867021276596;7.034536031329024e-12;3251.505103336794;2.022811185994829e-11
3236;0.0001225324589998896;3236;2.390708241648241e-13;3390.914893617021;7.471561842616152e-12;3252.510205378011;2.022325282391391e-11
3237;0.0001225028522497321;3237;2.388619452855268e-13;3391.962765957447;7.984650029158337e-12;3253.515307419228;2.021841098760369e-11
3238;0.000122473267214226;3238;2.386167876458401e-13;3393.010638297872;8.59293889463926e-12;3254.520409460445;2.021347183824384e-11
3239;0.000122443703873985;3239;2.383978731661496e-13;3394.058510638298;9.323826806394107e-12;3255.525511501662;2.020852650456059e-11
3240;0.0001224141622096843;3240;2.381312571837657e-13;3395.106382978724;1.021830478346846e-11;3256.530613542879;2.020360106781525e-11
3241;0.0001223846422020675;3241;2.379566549110407e-13;3396.154255319149;1.134074921752462e-11;3257.535715584095;2.019869827393285e-11
3242;0.0001223551438318376;3242;2.376667400647301e-13;3397.202127659574;1.280195312212111e-11;3258.540817625312;2.019384286232057e-11
3243;0.000122325667079831;3243;2.374974967446341e-13;3398.25;1.481791115456736e-11;3259.545919666529;2.018900366990865e-11
3244;0.0001222962119267919;3244;2.37179820789399e-13;3399.297872340425;1.791361843340625e-11;3260.551021707746;2.018412522275838e-11
3245;0.000122266778353504;3245;2.370155948313229e-13;3400.345744680851;2.403746753271325e-11;3261.556123748963;2.017919896909921e-11
3246;0.0001222373663406829;3246;2.367375059001485e-13;3401.393617021276;5.847362238310474e-11;3262.56122579018;2.017430095739258e-11
3247;0.0001222079758692559;3247;2.365540692696372e-13;3402.441489361702;2.087707417883225e-11;3263.566327831397;2.016944135114194e-11
3248;0.0001221786069200482;3248;2.363231076717681e-13;3403.489361702128;2.531013428052514e-11;3264.571429872614;2.016460648718558e-11
3249;0.0001221492594740984;3249;2.360870917753647e-13;3404.537234042553;4.050874839640093e-11;3265.576531913831;2.015974813819464e-11
3250;0.0001221199335124425;3250;2.358735975422185e-13;3405.585106382979;8.044337475537174e-11;3266.581633955048;2.015489374758257e-11
3251;0.0001220906290159485;3251;2.356338158963555e-13;3406.632978723404;8.22222865464697e-10;3267.586735996265;2.015000236059327e-11
3252;0.0001220613459655131;3252;2.353632646307996e-13;3407.68085106383;1.051793153790103e-10;3268.591838037482;2.014514903937696e-11
3253;0.0001220320843420865;3253;2.351603408071747e-13;3408.728723404255;5.009486346503179e-11;3269.596940078698;2.014029398626031e-11
3254;0.0001220028441266179;3254;2.349175449537387e-13;3409.776595744681;3.305730990434898e-11;3270.602042119915;2.013547598833853e-11
3255;0.0001219736253002167;3255;2.347204067120243e-13;3410.824468085106;2.473679562845367e-11;3271.607144161133;2.013073330462132e-11
3256;0.00012194442784395;3256;2.344595168503147e-13;3411.872340425532;1.979541851574223e-11;3272.61224620235;2.012588853645301e-11
3257;0.0001219152517390228;3257;2.342668398074804e-13;3412.920212765957;1.651758129908374e-11;3273.617348243567;2.012086743023212e-11
3258;0.000121886096966507;3258;2.340024192888014e-13;3413.968085106383;1.418194621311949e-11;3274.622450284784;2.011621583075442e-11
3259;0.0001218569635075632;3259;2.337919722146036e-13;3415.015957446808;1.243190133277919e-11;3275.627552326;2.011127198208395e-11
3260;0.0001218278513432003;3260;2.335481923926725e-13;3416.063829787234;1.107096470200331e-11;3276.632654367217;2.010646101009821e-11
3261;0.0001217987604547217;3261;2.333547227375734e-13;3417.11170212766;9.981336693569091e-12;3277.637756408434;2.01016764408315e-11
3262;0.0001217696908233168;3262;2.331027667199913e-13;3418.159574468085;9.088226482884342e-12;3278.642858449651;2.009679858402136e-11
3263;0.0001217406424302585;3263;2.32911637266528e-13;3419.207446808511;8.341800401290807e-12;3279.647960490868;2.009186067591221e-11
3264;0.0001217116152567583;3264;2.326179064289723e-13;3420.255319148936;7.707497694283392e-12;3280.653062532085;2.008777815965808e-11
3265;0.0001216826092841644;3265;2.324718132533331e-13;3421.303191489362;7.160371845644724e-12;3281.658164573302;2.008260826394387e-11
3266;0.0001216536244936455;3266;2.321680934705949e-13;3422.351063829787;6.68197075767809e-12;3282.663266614519;2.007775410631822e-11
3267;0.0001216246608666668;3267;2.320238075241191e-13;3423.398936170213;6.258081758575975e-12;3283.668368655736;2.00729929352491e-11
3268;0.0001215957183844505;3268;2.317143841025487e-13;3424.446808510638;5.877627237116827e-12;3284.673470696953;2.006815971675554e-11
3269;0.0001215667970285127;3269;2.315738194454893e-13;3425.494680851064;5.531428110649629e-12;3285.67857273817;2.006336741178249e-11
3270;0.00012153789678014;3270;2.312958489435354e-13;3426.542553191489;5.212004710459777e-12;3286.683674779387;2.005855219848056e-11
3271;0.0001215090176209181;3271;2.310402713096978e-13;3427.590425531915;4.912177400064885e-12;3287.688776820603;2.005375144102862e-11
3272;0.0001214801595319931;3272;2.309810090275281e-13;3428.63829787234;4.625632806318117e-12;3288.69387886182;2.004897614800229e-11
3273;0.0001214513224951206;3273;2.304576576680854e-13;3429.686170212766;4.345603275135503e-12;3289.698980903037;2.00442087084955e-11
3274;0.0001214225064916301;3274;2.306353803097533e-13;3430.734042553192;4.065152751972728e-12;3290.704082944254;2.003951175994478e-11
3275;0.0001213937115030644;3275;2.299809958633889e-13;3431.781914893617;3.77550274080276e-12;3291.709184985471;2.003472611975232e-11
3276;0.0001213649375110856;3276;2.301315034295037e-13;3432.829787234043;3.466509523633046e-12;3292.714287026688;2.002991306710609e-11
3277;0.0001213361844970503;3277;2.296586224498666e-13;3433.877659574468;3.124314387989973e-12;3293.719389067905;2.002512500117916e-11
3278;0.0001213074524427558;3278;2.295424315455704e-13;3434.925531914894;2.733446132119584e-12;3294.724491109122;2.002037261536223e-11
3279;0.0001212787413295819;3279;2.293124371539128e-13;3435.973404255319;2.285932813595974e-12;3295.729593150339;2.001571287005419e-11
3280;0.0001212500511392686;3280;2.290583300508738e-13;3437.021276595744;1.861302341470223e-12;3296.734695191556;2.001100166158631e-11
3281;0.0001212213818534934;3281;2.288952919611979e-13;3438.06914893617;2.042610993320506e-12;3297.739797232773;2.000625467955587e-11
3282;0.0001211927334539547;3282;2.285957556735601e-13;3439.117021276596;4.2642267800672e-12;3298.74489927399;2.000137408982609e-11
3283;0.000121164105922304;3283;2.284465381236279e-13;3440.164893617021;1.245677431926002e-11;3299.750001315207;1.999648538741625e-11
3284;0.0001211354992401981;3284;2.281685456781598e-13;3441.212765957447;4.992650487832317e-10;3300.755103356424;1.99916370466505e-11
3285;0.0001211069133894554;3285;2.280004255148094e-13;3442.260638297872;2.390286204918998e-11;3301.760205397641;1.998690037593513e-11
3286;0.000121078348351834;3286;2.277604024115907e-13;3443.308510638298;1.485922665565758e-11;3302.765307438858;1.998219688970224e-11
3287;0.0001210498041091149;3287;2.27539271508934e-13;3444.356382978724;1.274833505230768e-11;3303.770409480075;1.997773617949868e-11
3288;0.0001210212806431647;3288;2.273078347794765e-13;3445.404255319149;1.547983252877265e-11;3304.775511521292;1.997306869135039e-11
3289;0.000120992777935757;3289;2.271133829263537e-13;3446.452127659574;4.119480775863905e-11;3305.780613562508;1.99681761164345e-11
3290;0.000120964295968731;3290;2.268458698508038e-13;3447.5;8.986983971244121e-12;3306.785715603725;1.996331677337832e-11
3291;0.0001209358347239869;3291;2.267020849599767e-13;3448.547872340425;7.44348965757792e-12;3307.790817644942;1.995879169279654e-11
3292;0.0001209073941833913;3292;2.263963122061462e-13;3449.595744680851;7.018896529905183e-12;3308.795919686159;1.995401990201574e-11
3293;0.0001208789743289778;3293;2.262728997750158e-13;3450.643617021276;6.828292343746588e-12;3309.801021727376;1.994936501142277e-11
3294;0.0001208505751426747;3294;2.259580386813934e-13;3451.691489361702;6.73574337441774e-12;3310.806123768593;1.994468881260217e-11
3295;0.0001208221966064127;3295;2.258183271428662e-13;3452.739361702128;6.704664628386875e-12;3311.81122580981;1.994007970637968e-11
3296;0.0001207938387020631;3296;2.255126814453845e-13;3453.787234042553;6.721932194626814e-12;3312.816327851027;1.993528203953932e-11
3297;0.0001207655014117493;3297;2.253999361205213e-13;3454.835106382979;6.783051752230742e-12;3313.821429892244;1.993059519204163e-11
3298;0.0001207371847174358;3298;2.25113815781203e-13;3455.882978723404;6.888117190580791e-12;3314.826531933461;1.992578233985805e-11
3299;0.0001207088886013253;3299;2.249570904022929e-13;3456.93085106383;7.040935928272854e-12;3315.831633974678;1.992175143852668e-11
3300;0.000120680613045556;3300;2.246754835994597e-13;3457.978723404255;7.249262259412411e-12;3316.836736015895;1.991674815434482e-11
3301;0.0001206523580322038;3301;2.245446895680078e-13;3459.026595744681;7.526521360761672e-12;3317.841838057112;1.991208284867448e-11
3302;0.0001206241235433022;3302;2.241949184063801e-13;3460.074468085106;7.895600018881313e-12;3318.846940098329;1.990700929798049e-11
3303;0.000120595909561038;3303;2.240775911163075e-13;3461.122340425532;8.397667266001066e-12;3319.852042139546;1.990247384058013e-11
3304;0.0001205677160672593;3304;2.238130110449041e-13;3462.170212765957;9.115722006892099e-12;3320.857144180763;1.98977399449326e-11
3305;0.0001205395430443448;3305;2.236903245528942e-13;3463.218085106383;1.02563997757511e-11;3321.86224622198;1.989327089405513e-11
3306;0.0001205113904748171;3306;2.233681340486544e-13;3464.265957446808;1.258437070129323e-11;3322.867348263196;1.988851456861754e-11
3307;0.0001204832583409008;3307;2.232062439469263e-13;3465.313829787234;2.461310168865173e-11;3323.872450304413;1.988393325593386e-11
3308;0.0001204551466244109;3308;2.229274826249017e-13;3466.36170212766;1.099476016689018e-11;3324.87755234563;1.987922637565798e-11
3309;0.0001204270553078831;3309;2.22831715922859e-13;3467.409574468085;1.13515937092424e-11;3325.882654386847;1.98745952139909e-11
3310;0.0001203989843736733;3310;2.225062903951533e-13;3468.457446808511;1.613684453441157e-11;3326.887756428064;1.986985148446864e-11
3311;0.0001203709338040222;3311;2.223824081627653e-13;3469.505319148936;2.779456863193672e-11;3327.892858469281;1.986531811334588e-11
3312;0.0001203429035811749;3312;2.220590883597658e-13;3470.553191489362;1.594541243782776e-10;3328.897960510498;1.986066561814157e-11
3313;0.0001203148936877745;3313;2.21990709685115e-13;3471.601063829787;3.252790273275114e-11;3329.903062551715;1.98559576872519e-11
3314;0.0001202869041060067;3314;2.216319617806567e-13;3472.648936170213;1.245219319601519e-11;3330.908164592932;1.985125594030451e-11
3315;0.0001202589348183856;3315;2.215616039004416e-13;3473.696808510638;6.563494771000341e-12;3331.913266634149;1.984683733656989e-11
3316;0.0001202309858072056;3316;2.210884079222698e-13;3474.744680851064;3.709943998391355e-12;3332.918368675366;1.984195661468841e-11
3317;0.0001202030570550345;3317;2.213615046156033e-13;3475.792553191489;2.016565964077623e-12;3333.923470716583;1.983752339814051e-11
3318;0.0001201751485440568;3318;2.205068887899099e-13;3476.840425531915;9.492928959927374e-13;3334.928572757799;1.983268315760613e-11
3319;0.000120147260257768;3319;2.210263296610255e-13;3477.88829787234;6.070302693188991e-13;3335.933674799016;1.982845420916943e-11
3320;0.000120119392177415;3320;2.200430879613338e-13;3478.936170212766;1.02394649194128e-12;3336.938776840233;1.982284008969349e-11
3321;0.0001200915442862175;3321;2.205292378261473e-13;3479.984042553192;1.535513748621771e-12;3337.94387888145;1.981849028043427e-11
3322;0.0001200637165665435;3322;2.197874017102942e-13;3481.031914893617;2.010755249260083e-12;3338.948980922667;1.981487750235365e-11
3323;0.0001200359090011602;3323;2.199754985625048e-13;3482.079787234043;2.448894228532294e-12;3339.954082963885;1.980969922939047e-11
3324;0.000120008121572368;3324;2.194185849942603e-13;3483.127659574468;2.860964086930115e-12;3340.959185005101;1.980540814580839e-11
3325;0.0001199803542631418;3325;2.195526413902056e-13;3484.175531914894;3.257636479611438e-12;3341.964287046318;1.980057167227541e-11
3326;0.0001199526070559296;3326;2.189987096712945e-13;3485.223404255319;3.648648470745894e-12;3342.969389087535;1.979607376674544e-11
3327;0.0001199248799335523;3327;2.190890598017235e-13;3486.271276595744;4.042461506583341e-12;3343.974491128752;1.979129979113545e-11
3328;0.0001198971728783562;3328;2.186126706213448e-13;3487.31914893617;4.447183994779562e-12;3344.979593169969;1.97866032747659e-11
3329;0.00011986948587355;3329;2.187089287664097e-13;3488.367021276596;4.8712451328878e-12;3345.984695211186;1.978283991230635e-11
3330;0.0001198418189014518;3330;2.181307696810838e-13;3489.414893617021;5.32338255246543e-12;3346.989797252403;1.977795252702202e-11
3331;0.0001198141719451169;3331;2.183568762216586e-13;3490.462765957447;5.814169842396385e-12;3347.99489929362;1.977325753500197e-11
3332;0.0001197865449868406;3332;2.176029731506692e-13;3491.510638297872;6.355755369141333e-12;3349.000001334837;1.976867960177998e-11
3333;0.0001197589380103046;3333;2.181798197804704e-13;3492.558510638298;6.96411186758333e-12;3350.005103376054;1.976399246794614e-11
3334;0.000119731350997365;3334;2.168387257049212e-13;3493.606382978724;7.659725627828024e-12;3351.010205417271;1.975947077951833e-11
3335;0.0001197037839316877;3335;2.180360370796764e-13;3494.654255319149;8.471215091200242e-12;3352.015307458488;1.975492205588369e-11
3336;0.000119676236794888;3336;2.165312286199351e-13;3495.702127659574;9.438596303496351e-12;3353.020409499704;1.975041890614931e-11
3337;0.0001196487095723887;3337;2.170038546176868e-13;3496.75;1.06219284596635e-11;3354.025511540921;1.974585981952994e-11
3338;0.0001196212022439466;3338;2.169474787505693e-13;3497.797872340425;1.211403624383222e-11;3355.030613582138;1.974134880744286e-11
3339;0.0001195937147933184;3339;2.158393180853837e-13;3498.845744680851;1.406928892698084e-11;3356.035715623355;1.973674264176796e-11
3340;0.0001195662472059303;3340;2.171586076745504e-13;3499.893617021276;1.676231124366209e-11;3357.040817664572;1.973218294174017e-11
3341;0.0001195387994615994;3341;2.151670805779302e-13;3500.941489361702;2.073676148239197e-11;3358.045919705789;1.972755558997364e-11
3342;0.0001195113715452275;3342;2.164768279483127e-13;3501.989361702128;2.723723179964708e-11;3359.051021747006;1.972303480375107e-11
3343;0.0001194839634388615;3343;2.151977086826358e-13;3503.037234042553;3.987561165847252e-11;3360.056123788223;1.971846835771319e-11
3344;0.0001194565751262832;3344;2.158144619554378e-13;3504.085106382979;7.529118816460881e-11;3361.06122582944;1.971399029238237e-11
3345;0.0001194292065896977;3345;2.148897309235786e-13;3505.132978723404;7.468143907527241e-10;3362.066327870657;1.970942337273321e-11
3346;0.000119401857812933;3346;2.153115348494363e-13;3506.18085106383;9.416993491453082e-11;3363.071429911874;1.970491450677004e-11
3347;0.0001193745287784997;3347;2.145997784763878e-13;3507.228723404255;4.518531918094778e-11;3364.076531953091;1.970037649557982e-11
3348;0.0001193472194700641;3348;2.147974892584849e-13;3508.276595744681;3.159881200708138e-11;3365.081633994308;1.969584848248744e-11
3349;0.0001193199298702409;3349;2.142493682504783e-13;3509.324468085106;3.043692943508099e-11;3366.086736035525;1.969128056474318e-11
3350;0.000119292659962559;3350;2.143291556514171e-13;3510.372340425532;9.126300163243886e-11;3367.091838076742;1.968682553209177e-11
3351;0.0001192654097299238;3351;2.138908462739385e-13;3511.420212765957;7.944388050070645e-12;3368.096940117959;1.968230569510994e-11
3352;0.0001192381791557638;3352;2.139211858207842e-13;3512.468085106383;6.42022828095412e-12;3369.102042159176;1.96778032689594e-11
3353;0.0001192109682230324;3353;2.134657292728098e-13;3513.515957446808;5.585402613297409e-12;3370.107144200393;1.96732455627601e-11
3354;0.0001191837769152644;3354;2.135295381507095e-13;3514.563829787234;4.874933862626198e-12;3371.112246241609;1.96687925034911e-11
3355;0.0001191566052154813;3355;2.1306491350305e-13;3515.61170212766;4.333361101195352e-12;3372.117348282826;1.966428247632615e-11
3356;0.0001191294531072406;3356;2.131139528541742e-13;3516.659574468085;4.00413045074001e-12;3373.122450324043;1.965978333331138e-11
3357;0.0001191023205735256;3357;2.126543306892268e-13;3517.707446808511;3.919575421272046e-12;3374.12755236526;1.965529108290347e-11
3358;0.0001190752075978818;3358;2.126994978864105e-13;3518.755319148936;4.094010665395515e-12;3375.132654406477;1.965079820405241e-11
3359;0.0001190481141634266;3359;2.122788854125475e-13;3519.803191489362;4.518380718561514e-12;3376.137756447694;1.964635452742621e-11
3360;0.0001190210402537619;3360;2.122764573385781e-13;3520.851063829787;5.175950886063953e-12;3377.142858488911;1.964183651093732e-11
3361;0.000118993985851994;3361;2.118922149012537e-13;3521.898936170213;6.059719200360225e-12;3378.147960530128;1.963737643189622e-11
3362;0.0001189669509418149;3362;2.11849181155601e-13;3522.946808510638;7.188177199056675e-12;3379.153062571345;1.963282948192795e-11
3363;0.0001189399355064377;3363;2.115228558809351e-13;3523.994680851064;8.614256574069548e-12;3380.158164612562;1.962835046317824e-11
3364;0.0001189129395294529;3364;2.114292694697658e-13;3525.042553191489;1.044731096925113e-11;3381.163266653779;1.962413088352458e-11
3365;0.0001188859629941779;3365;2.11108385836354e-13;3526.090425531915;1.290553964263055e-11;3382.168368694995;1.961946839189201e-11
3366;0.0001188590058842107;3366;2.110474935206026e-13;3527.13829787234;1.64971694892002e-11;3383.173470736212;1.961505505682383e-11
3367;0.0001188320681829288;3367;2.106930118937761e-13;3528.186170212766;2.290079196310728e-11;3384.17857277743;1.961054670501558e-11
3368;0.0001188051498740246;3368;2.106575126622598e-13;3529.234042553192;4.689932077074081e-11;3385.183674818647;1.960614176759077e-11
3369;0.0001187782509408506;3369;2.102967938422725e-13;3530.281914893617;2.465212894013771e-11;3386.188776859864;1.96016710791341e-11
3370;0.000118751371367164;3370;2.10227481782458e-13;3531.329787234043;2.682415826842899e-11;3387.193878901081;1.959720944115387e-11
3371;0.0001187245111363355;3371;2.099461667500449e-13;3532.377659574468;4.54023265895496e-11;3388.198980942297;1.959276953342398e-11
3372;0.0001186976702321804;3372;2.098031882302829e-13;3533.425531914894;8.977438004388039e-11;3389.204082983514;1.958830268374652e-11
3373;0.0001186708486381459;3373;2.095625039518507e-13;3534.473404255319;4.622621217941907e-10;3390.209185024731;1.958387253477008e-11
3374;0.000118644046337979;3374;2.093925698113335e-13;3535.521276595744;1.75931404653739e-10;3391.214287065948;1.957945733856556e-11
3375;0.0001186172633152878;3375;2.09177297587613e-13;3536.56914893617;7.85517709170743e-11;3392.219389107165;1.957502367525667e-11
3376;0.0001185904995537914;3376;2.09017891583363e-13;3537.617021276596;5.222973544066728e-11;3393.224491148382;1.957057647313329e-11
3377;0.0001185637550371607;3377;2.087571358106498e-13;3538.664893617021;3.994467126831731e-11;3394.229593189599;1.956613007017227e-11
3378;0.0001185370297491559;3378;2.086165076257094e-13;3539.712765957447;3.282603402927761e-11;3395.234695230816;1.956171140707389e-11
3379;0.0001185103236734894;3379;2.083407978146354e-13;3540.760638297872;2.818280446886739e-11;3396.239797272033;1.955731784273305e-11
3380;0.0001184836367939102;3380;2.082785820158654e-13;3541.808510638298;2.492142429561844e-11;3397.24489931325;1.955286645100724e-11
3381;0.0001184569690941336;3381;2.078836058454721e-13;3542.856382978724;2.251127562511175e-11;3398.250001354467;1.954847099000805e-11
3382;0.0001184303205582248;3382;2.079561941256629e-13;3543.904255319149;2.066521286366029e-11;3399.255103395684;1.954404805209942e-11
3383;0.0001184036911695901;3383;2.0741863554268e-13;3544.952127659574;1.921285989535226e-11;3400.2602054369;1.953967251225478e-11
3384;0.0001183770809125342;3384;2.076161338814998e-13;3546;1.804858175904858e-11;3401.265307478117;1.953522790404764e-11
3385;0.0001183504897704515;3385;2.070422016789961e-13;3547.047872340425;1.710176944264771e-11;3402.270409519334;1.953079059454235e-11
3386;0.0001183239177276517;3386;2.071613652546433e-13;3548.095744680851;1.632522780432142e-11;3403.275511560551;1.952636193211062e-11
3387;0.0001182973647677258;3387;2.067155379264372e-13;3549.143617021276;1.568489623181959e-11;3404.280613601768;1.95221190958039e-11
3388;0.0001182708308747724;3388;2.067159369753463e-13;3550.191489361702;1.515754673388214e-11;3405.285715642985;1.951760199267572e-11
3389;0.0001182443160325486;3389;2.06350370828007e-13;3551.239361702128;1.472559342848493e-11;3406.290817684202;1.95133170198657e-11
3390;0.0001182178202252103;3390;2.063269127170688e-13;3552.287234042553;1.437707728910727e-11;3407.295919725419;1.950879223142558e-11
3391;0.0001181913434365529;3391;2.059469906167375e-13;3553.335106382979;1.410312541342432e-11;3408.301021766636;1.950485141337384e-11
3392;0.0001181648856507783;3392;2.059538117676439e-13;3554.382978723404;1.389880231653706e-11;3409.306123807853;1.949973080723082e-11
3393;0.000118138446851678;3393;2.055638876271778e-13;3555.43085106383;1.376124767402823e-11;3410.31122584907;1.949487886015401e-11
3394;0.0001181120270234875;3394;2.055505582034771e-13;3556.478723404255;1.369099287707738e-11;3411.316327890287;1.949201340832667e-11
3395;0.0001180856261500623;3395;2.051904524140816e-13;3557.526595744681;1.369100225280465e-11;3412.321429931504;1.948695955684566e-11
3396;0.0001180592442156858;3396;2.051575362501998e-13;3558.574468085106;1.37689054979838e-11;3413.326531972721;1.948283939916437e-11
3397;0.0001180328812042441;3397;2.048069771861841e-13;3559.622340425532;1.393713376993194e-11;3414.331634013938;1.947825325906132e-11
3398;0.0001180065371000522;3398;2.047686279734862e-13;3560.670212765957;1.421690777828117e-11;3415.336736055155;1.947391233628398e-11
3399;0.0001179802118870624;3399;2.044282383639699e-13;3561.718085106383;1.464235233331311e-11;3416.341838096372;1.94694755222701e-11
3400;0.0001179539055495885;3400;2.043562492131104e-13;3562.765957446808;1.527217086253474e-11;3417.346940137589;1.946527538729795e-11
3401;0.0001179276180715849;3401;2.040822277143992e-13;3563.813829787234;1.621144713963966e-11;3418.352042178805;1.946081308299099e-11
3402;0.0001179013494374964;3402;2.039432168093419e-13;3564.86170212766;1.766814279484603e-11;3419.357144220022;1.945654421060365e-11
3403;0.000117875099631331;3403;2.037221073969609e-13;3565.909574468085;2.01129803080579e-11;3420.362246261239;1.94520995681786e-11
3404;0.0001178488686374365;3404;2.035397973922474e-13;3566.957446808511;2.488260992041938e-11;3421.367348302456;1.944780911144271e-11
3405;0.0001178226564399816;3405;2.033442570411241e-13;3568.005319148936;3.782730680346385e-11;3422.372450343673;1.944346696272916e-11
3406;0.0001177964630232846;3406;2.031673156155798e-13;3569.053191489362;1.895700781159698e-10;3423.37755238489;1.943916943378703e-11
3407;0.0001177702883715906;3407;2.029380614165567e-13;3570.101063829787;3.269213837632583e-11;3424.382654426107;1.943480549851917e-11
3408;0.0001177441324692421;3408;2.028243783865403e-13;3571.148936170213;1.002930824436462e-11;3425.387756467324;1.943048930078616e-11
3409;0.0001177179953004801;3409;2.025322763086039e-13;3572.196808510638;4.333024210427031e-12;3426.392858508541;1.942612523356096e-11
3410;0.0001176918768498056;3410;2.024342408263843e-13;3573.244680851064;3.483592404384363e-12;3427.397960549758;1.942189652840628e-11
3411;0.0001176657771014009;3411;2.021740628815519e-13;3574.292553191489;1.05420483620862e-11;3428.403062590975;1.941740108802098e-11
3412;0.0001176396960397459;3412;2.020764197943423e-13;3575.340425531915;4.888154028421661e-12;3429.408164632192;1.941311826771068e-11
3413;0.0001176136336492556;3413;2.017390246927994e-13;3576.38829787234;5.737164141435982e-12;3430.413266673409;1.940893979005409e-11
3414;0.0001175875899143221;3414;2.017192397198767e-13;3577.436170212766;6.448345121975966e-12;3431.418368714626;1.940446693507004e-11
3415;0.0001175615648191182;3415;2.013629742255397e-13;3578.484042553192;7.077664351988677e-12;3432.423470755843;1.940019202568348e-11
3416;0.0001175355583485223;3416;2.013565815031295e-13;3579.531914893617;7.660453841803716e-12;3433.42857279706;1.939594859629396e-11
3417;0.0001175095704868384;3417;2.009816487918008e-13;3580.579787234043;8.222830487397457e-12;3434.433674838277;1.939164183992042e-11
3418;0.0001174836012185837;3418;2.00895683506322e-13;3581.627659574468;8.785502592054657e-12;3435.438776879494;1.938736501447907e-11
3419;0.0001174576505281225;3419;2.006775863693353e-13;3582.675531914894;9.367166332944103e-12;3436.44387892071;1.938301662000072e-11
3420;0.0001174317184001993;3420;2.005065604334479e-13;3583.723404255319;9.986100644778967e-12;3437.448980961927;1.937877909421606e-11
3421;0.0001174058048192328;3421;2.003084484361059e-13;3584.771276595744;1.066243972976772e-11;3438.454083003144;1.937443413025161e-11
3422;0.0001173799097697833;3422;2.001373741248767e-13;3585.81914893617;1.141808355039056e-11;3439.459185044361;1.937018574092327e-11
3423;0.0001173540332364435;3423;1.998980915397026e-13;3586.867021276596;1.228341438721075e-11;3440.464287085578;1.936590064152933e-11
3424;0.0001173281752038569;3424;1.998328368960204e-13;3587.914893617021;1.329756085061629e-11;3441.469389126795;1.936167122794215e-11
3425;0.0001173023356566076;3425;1.994985380385124e-13;3588.962765957447;1.45168832456332e-11;3442.474491168012;1.935735602216215e-11
3426;0.0001172765145794496;3426;1.994511637781984e-13;3590.010638297872;1.602921742116435e-11;3443.479593209229;1.935312009609645e-11
3427;0.000117250711956804;3427;1.991015558264719e-13;3591.058510638298;1.798471978128881e-11;3444.484695250446;1.934878454106165e-11
3428;0.0001172249277736049;3428;1.991300110087991e-13;3592.106382978724;2.071173501665164e-11;3445.489797291663;1.934479666695891e-11
3429;0.0001171991620143372;3429;1.986617581260097e-13;3593.154255319149;2.584339123375289e-11;3446.49489933288;1.934032456765423e-11
3430;0.0001171734146639304;3430;1.988194630189859e-13;3594.202127659574;2.484381104016792e-11;3447.500001374097;1.93358230181877e-11
3431;0.0001171476857068493;3431;1.982326866126797e-13;3595.25;3.394975603069611e-11;3448.505103415313;1.933168697887074e-11
3432;0.0001171219751281403;3432;1.984679043430145e-13;3596.297872340425;4.799736497946175e-11;3449.51020545653;1.932736125221318e-11
3433;0.0001170962829122156;3433;1.979271222634466e-13;3597.345744680851;8.216813568653009e-11;3450.515307497747;1.932324874805271e-11
3434;0.0001170706090442881;3434;1.979867857868644e-13;3598.393617021276;3.160438972837867e-10;3451.520409538964;1.931897093023845e-11
3435;0.0001170449535088447;3435;1.976489537936725e-13;3599.441489361702;1.585649353354867e-10;3452.525511580182;1.931480477210023e-11
3436;0.0001170193162908706;3436;1.975441368626842e-13;3600.489361702128;6.123341993373884e-11;3453.530613621399;1.931053473169767e-11
3437;0.0001169936973750016;3437;1.973483012740666e-13;3601.537234042553;3.704629251412282e-11;3454.535715662615;1.930631868468437e-11
3438;0.0001169680967464188;3438;1.971565584561168e-13;3602.585106382979;2.605393100819002e-11;3455.540817703832;1.930198691728008e-11
3439;0.0001169425143897387;3439;1.969760633987559e-13;3603.632978723404;1.976574432951434e-11;3456.545919745049;1.929775941061305e-11
3440;0.0001169169502899462;3440;1.967533938464819e-13;3604.68085106383;1.569187280261646e-11;3457.551021786266;1.929348120856951e-11
3441;0.0001168914044318922;3441;1.96625508189293e-13;3605.728723404255;1.283837086980104e-11;3458.556123827483;1.928930459603231e-11
3442;0.0001168658768006589;3442;1.963835682284156e-13;3606.776595744681;1.073192476012275e-11;3459.5612258687;1.928504043500306e-11
3443;0.0001168403673810396;3443;1.962551585928087e-13;3607.824468085106;9.119406838171343e-12;3460.566327909917;1.92808649342208e-11
3444;0.0001168148761581695;3444;1.961265162099805e-13;3608.872340425532;7.855114462777867e-12;3461.571429951134;1.927657851352841e-11
3445;0.0001167894031168283;3445;1.956469850933744e-13;3609.920212765957;6.851194734846709e-12;3462.576531992351;1.927238664720995e-11
3446;0.0001167639482425126;3446;1.960076208844639e-13;3610.968085106383;6.053944684861506e-12;3463.581634033568;1.926812359007698e-11
3447;0.00011673851151909;3447;1.951206537011463e-13;3612.015957446808;5.431934468107469e-12;3464.586736074785;1.926397068507983e-11
3448;0.0001167130929328479;3448;1.957533814039746e-13;3613.063829787234;4.968246343976818e-12;3465.591838116001;1.925971063388363e-11
