f_FFT;A_FFT;f_WFFT;A_WFFT;f_resamplingSVstream;A_resamplingSVstream;f_splineresample;A_splineresample
2285;0.0005122571859022647;2285;5.555906272404311e-11;2813.40625;8.967185159836918e-11;2500.808580907953;7.55724989629952e-08
2290;0.0005112606131012298;2290;5.519307039185911e-11;2819.5625;1.325153470073905e-10;2506.280809750202;7.542394043463944e-08
2295;0.0005102686717409856;2295;5.483045423846151e-11;2825.71875;2.363637135294191e-10;2511.753038592452;7.527608070641761e-08
2300;0.0005092813320045299;2300;5.447058780739731e-11;2831.875;1.368643918076122e-09;2517.225267434701;7.51289126781349e-08
2305;0.0005082985643328776;2305;5.411431357149809e-11;2838.03125;2.237004292091044e-10;2522.69749627695;7.498242988813481e-08
2310;0.0005073203394223649;2310;5.376055235354662e-11;2844.1875;1.306815872608865e-10;2528.169725119199;7.483662592306989e-08
2315;0.0005063466282227835;2315;5.341036567303555e-11;2850.34375;9.819091289490774e-11;2533.641953961449;7.469149593599519e-08
2320;0.0005053774019333262;2320;5.306266990468592e-11;2856.5;8.358442553742166e-11;2539.114182803698;7.454703351945422e-08
2325;0.0005044126320006813;2325;5.271831020081762e-11;2862.65625;8.832655902851093e-11;2544.586411645947;7.440323284797828e-08
2330;0.0005034522901165576;2330;5.237668754626941e-11;2868.8125;7.538024851404336e-11;2550.058640488197;7.426008807814957e-08
2335;0.0005024963482147323;2335;5.203802351339616e-11;2874.96875;7.222728732269956e-11;2555.530869330446;7.411759293840442e-08
2340;0.0005015447784683815;2340;5.170221604267283e-11;2881.125;7.481783840937791e-11;2561.003098172695;7.397574081057164e-08
2345;0.0005005975532879371;2345;5.136926198028583e-11;2887.28125;8.856079697574408e-11;2566.475327014945;7.383452496605047e-08
2350;0.0004996546453182706;2350;5.103909737762606e-11;2893.4375;2.577829806669635e-10;2571.947555857194;7.369393773918587e-08
2355;0.0004987160274363326;2355;5.07116911985082e-11;2899.59375;9.331061397987639e-11;2577.419784699444;7.355397044394074e-08
2360;0.0004977816727487156;2360;5.038709889612084e-11;2905.75;9.460570371121987e-11;2582.892013541693;7.341461395399531e-08
2365;0.0004968515545891493;2365;5.006513034684132e-11;2911.90625;1.186462919228943e-10;2588.364242383942;7.327585786098767e-08
2370;0.0004959256465163218;2370;4.974599816076417e-11;2918.0625;1.713932600980607e-10;2593.836471226192;7.313768862453303e-08
2375;0.0004950039223112309;2375;4.94293680115341e-11;2924.21875;3.500395870357594e-10;2599.308700068441;7.300009059277123e-08
2380;0.0004940863559751722;2380;4.911552476392538e-11;2930.375;1.325680342630264e-09;2604.78092891069;7.286304317750272e-08
2385;0.0004931729217272379;2385;4.880414914843353e-11;2936.53125;2.767822298852845e-10;2610.25315775294;7.272652003162548e-08
2390;0.0004922635940021183;2390;4.849550727966282e-11;2942.6875;1.062862361028629e-10;2615.725386595189;7.259048368824611e-08
2395;0.0004913583474478133;2395;4.818926541585267e-11;2948.84375;4.343817829970581e-11;2621.197615437438;7.245488002720965e-08
2400;0.0004904571569236211;2400;4.788564206927513e-11;2955;5.093744646305671e-11;2626.669844279688;7.231962559127547e-08
2405;0.0004895599974976485;2405;4.758450725952579e-11;2961.15625;2.21245458607889e-10;2632.142073121937;7.218458239077521e-08
2410;0.0004886668444448836;2410;4.728581208155829e-11;2967.3125;9.193690874699501e-11;2637.614301964186;7.204950148016188e-08
2415;0.0004877776732449522;2415;4.698959297922152e-11;2973.46875;6.638217997071039e-11;2643.086530806436;7.191387796248005e-08
2420;0.0004868924595801796;2420;4.669582737405967e-11;2979.625;5.481141938939878e-11;2648.558759648685;7.177650003391833e-08
2425;0.0004860111793332422;2425;4.64043908311392e-11;2985.78125;5.287786881690895e-11;2654.030988490935;7.163352207811386e-08
2430;0.0004851338085854726;2430;4.611542044092045e-11;2991.9375;2.021883636738599e-10;2659.503217333184;7.146269068527779e-08
2435;0.0004842603236143953;2435;4.582870918218786e-11;2998.09375;8.12770751548445e-11;2664.975446175433;7.17806909526592e-08
2440;0.0004833907008921818;2440;4.554442312641602e-11;3004.25;5.978825875517916e-11;2670.447675017683;7.133022869164126e-08
2445;0.0004825249170832826;2445;4.526232679950041e-11;3010.40625;6.115353336453721e-11;2675.919903859932;7.11770944953238e-08
2450;0.0004816629490428357;2450;4.498263711453995e-11;3016.5625;1.593359832829459e-10;2681.392132702181;7.103988895072026e-08
2455;0.0004808047738143571;2455;4.470507248661871e-11;3022.71875;1.412586029141742e-09;2686.864361544431;7.09075744782193e-08
2460;0.000479950368628166;2460;4.442987730244793e-11;3028.875;3.454011611972801e-11;2692.33659038668;7.077763905615864e-08
2465;0.000479099710899357;2465;4.415678167958189e-11;3035.03125;3.894371426465463e-11;2697.808819228929;7.064919732207358e-08
2470;0.0004782527782259017;2470;4.388595255090311e-11;3041.1875;4.735877277858211e-11;2703.281048071179;7.052185637624381e-08
2475;0.0004774095483869043;2475;4.361721985875771e-11;3047.34375;6.595018619645729e-11;2708.753276913428;7.039541407245672e-08
2480;0.0004765699993407691;2480;4.335071370380533e-11;3053.5;1.445681839612637e-10;2714.225505755678;7.026975487297321e-08
2485;0.0004757341092232646;2485;4.308623598790356e-11;3059.65625;1.702210117248766e-10;2719.697734597927;7.014480764648229e-08
2490;0.0004749018563460302;2490;4.282397075912597e-11;3065.8125;4.055449086085586e-11;2725.169963440176;7.002052547707104e-08
2495;0.0004740732191945861;2495;4.256370901358165e-11;3071.96875;1.522882413036153e-11;2730.642192282426;6.989687571928099e-08
2500;0.0004732481764266582;2500;4.230556835738368e-11;3078.125;1.953097008566384e-11;2736.114421124675;6.977383564318299e-08
2505;0.0004724267068705893;2505;4.204928509202639e-11;3084.28125;8.500840533402779e-11;2741.586649966924;6.965138453161186e-08
2510;0.0004716087895235401;2510;4.179534957954898e-11;3090.4375;6.817655613879072e-11;2747.058878809174;6.952951204915969e-08
2515;0.0004707944035495382;2515;4.154305920346025e-11;3096.59375;2.920841625824221e-11;2752.531107651423;6.940820499680134e-08
2520;0.0004699835282786608;2520;4.129312465030373e-11;3102.75;2.148483798528711e-11;2758.003336493672;6.928745424344612e-08
2525;0.0004691761432045676;2525;4.104480023660635e-11;3108.90625;2.018877331455841e-11;2763.475565335922;6.916725191625365e-08
2530;0.0004683722279831979;2530;4.079864176463236e-11;3115.0625;2.245499568505448e-11;2768.947794178171;6.904759117177625e-08
2535;0.0004675717624312051;2535;4.0554296743549e-11;3121.21875;1.383957738430561e-09;2774.42002302042;6.892846570495618e-08
2540;0.0004667747265243957;2540;4.031190214267832e-11;3127.375;1.22574119890858e-10;2779.89225186267;6.88098700499634e-08
2545;0.0004659811003960351;2545;4.007143552514864e-11;3133.53125;1.480665146785341e-11;2785.364480704919;6.869179918391011e-08
2550;0.0004651908643355565;2550;3.983265427481205e-11;3139.6875;3.195231694035351e-11;2790.836709547169;6.857424836603689e-08
2555;0.0004644039987868826;2555;3.959615957067993e-11;3145.84375;5.64557978247414e-11;2796.308938389418;6.845721318991659e-08
2560;0.0004636204843468056;2560;3.936063570732343e-11;3152;3.656950270877742e-10;2801.781167231667;6.834068946759972e-08
2565;0.0004628403017640175;2565;3.91282358716406e-11;3158.15625;6.760466873158486e-11;2807.253396073917;6.822467344603681e-08
2570;0.0004620634319362781;2570;3.889603095472968e-11;3164.3125;4.03541777485055e-11;2812.725624916166;6.810916165756136e-08
2575;0.0004612898559115234;2575;3.866727093274041e-11;3170.46875;2.993413372592589e-11;2818.197853758415;6.799414964479139e-08
2580;0.0004605195548834968;2580;3.843872572818146e-11;3176.625;2.160001860459632e-11;2823.670082600665;6.787963456337158e-08
2585;0.0004597525101922989;2585;3.821318473050171e-11;3182.78125;3.301294461310217e-11;2829.142311442914;6.776561265911735e-08
2590;0.0004589887033222696;2590;3.798853620873176e-11;3188.9375;9.036763076318261e-11;2834.614540285163;6.765208127644981e-08
2595;0.0004582281159010223;2595;3.776601284701171e-11;3195.09375;9.110038496257985e-11;2840.086769127412;6.753903668132745e-08
2600;0.0004574707296973178;2600;3.754510995657316e-11;3201.25;1.191173288045717e-10;2845.558997969662;6.742647610102836e-08
2605;0.0004567165266204488;2605;3.732564058804261e-11;3207.40625;2.436474376926767e-10;2851.031226811911;6.731439658573907e-08
2610;0.0004559654887188439;2610;3.710832048228727e-11;3213.5625;1.099114870263227e-09;2856.50345565416;6.720279525725765e-08
2615;0.0004552175981778803;2615;3.689209172895324e-11;3219.71875;2.972941329435298e-10;2861.97568449641;6.709166999693781e-08
2620;0.0004544728373198131;2620;3.667799603510311e-11;3225.875;1.455878332571026e-10;2867.447913338659;6.698101614143212e-08
2625;0.0004537311886017333;2625;3.646513624294601e-11;3232.03125;1.062366902373677e-10;2872.920142180908;6.687084165748367e-08
2630;0.000452992634614551;2630;3.625404025979567e-11;3238.1875;9.731841449681598e-11;2878.392371023158;6.676118341750183e-08
2635;0.0004522571580815168;2635;3.604454314868541e-11;3244.34375;1.340527844060136e-10;2883.864599865407;6.665155301432906e-08
2640;0.0004515247418571221;2640;3.583653138899683e-11;3250.5;3.56155022892362e-10;2889.336828707656;6.654297185393546e-08
2645;0.0004507953689259615;2645;3.563019207874595e-11;3256.65625;9.474848398888246e-11;2894.809057549906;6.643465449605153e-08
2650;0.0004500690224012664;2650;3.542526908824051e-11;3262.8125;6.034604040524649e-11;2900.281286392155;6.632677741887293e-08
2655;0.0004493456855239635;2655;3.522197048033127e-11;3268.96875;5.533025035060875e-11;2905.753515234405;6.621934838404122e-08
2660;0.0004486253416612634;2660;3.502012448887104e-11;3275.125;6.221961535926909e-11;2911.225744076654;6.61123672582303e-08
2665;0.0004479079743056081;2665;3.481980185342037e-11;3281.28125;5.35049880064135e-11;2916.697972918903;6.600583232186679e-08
2670;0.0004471935670734598;2670;3.462096024463063e-11;3287.4375;6.337547680914609e-11;2922.170201761153;6.589974140520957e-08
2675;0.0004464821037041949;2675;3.442357488446732e-11;3293.59375;7.801153292432163e-11;2927.642430603402;6.579409217002105e-08
2680;0.0004457735680588554;2680;3.422765163906323e-11;3299.75;1.069214950238355e-10;2933.114659445651;6.568888219547475e-08
2685;0.0004450679441191633;2685;3.40332017811432e-11;3305.90625;1.863999056608133e-10;2938.586888287901;6.558410902033838e-08
2690;0.0004443652159863401;2690;3.384015155222417e-11;3312.0625;1.101712765782523e-09;2944.05911713015;6.547977016501217e-08
2695;0.0004436653678799164;2695;3.364848173653818e-11;3318.21875;1.905837157327145e-10;2949.531345972399;6.537586818975871e-08
2700;0.0004429683841368806;2700;3.345833962420911e-11;3324.375;1.105569976254548e-10;2955.003574814649;6.527238563456102e-08
2705;0.0004422742492102289;2705;3.326939126119166e-11;3330.53125;6.806653384433178e-11;2960.475803656898;6.516933663563742e-08
2710;0.00044158294766841;2710;3.308203870911611e-11;3336.6875;1.584783624138533e-11;2965.948032499148;6.50667139843597e-08
2715;0.0004408944641936782;2715;3.289586233365015e-11;3342.84375;4.553347795150098e-10;2971.420261341397;6.49645097117675e-08
2720;0.0004402087835815681;2720;3.271114381553866e-11;3349;4.077211167120434e-11;2976.892490183646;6.486272710680665e-08
2725;0.0004395258907395329;2725;3.252777087495491e-11;3355.15625;4.017445644397762e-11;2982.364719025896;6.4761362454947e-08
2730;0.0004388457706860155;2730;3.234563008672661e-11;3361.3125;4.185629366344677e-11;2987.836947868145;6.466041331244937e-08
2735;0.0004381684085496443;2735;3.216496003014983e-11;3367.46875;4.762199432405115e-11;2993.309176710394;6.455987744788738e-08
2740;0.0004374937895678217;2740;3.198540350516308e-11;3373.625;6.826500701784078e-11;2998.781405552644;6.445975248207563e-08
2745;0.000436821899086169;2745;3.180733042377433e-11;3379.78125;2.860579695409537e-11;3004.253634394893;6.436003640792358e-08
2750;0.0004361527225571757;2750;3.163038170759361e-11;3385.9375;6.265146695151442e-11;3009.725863237142;6.42607268191222e-08
2755;0.0004354862455395297;2755;3.145480131829088e-11;3392.09375;9.749986705054671e-11;3015.198092079392;6.416182134979871e-08
2760;0.0004348224536969891;2760;3.128041203230158e-11;3398.25;1.871062951154519e-10;3020.670320921641;6.406331826910976e-08
2765;0.0004341613327974868;2765;3.1107325349537e-11;3404.40625;6.126083946207671e-10;3026.14254976389;6.396521443682906e-08
2770;0.0004335028687122189;2770;3.09353934653608e-11;3410.5625;4.274498781462341e-10;3031.61477860614;6.386750914884274e-08
2775;0.0004328470474146968;2775;3.076479964634709e-11;3416.71875;1.768280070669342e-10;3037.087007448389;6.377019908420867e-08
2780;0.0004321938549797902;2780;3.059528754761415e-11;3422.875;1.180754451951442e-10;3042.559236290639;6.36732826585871e-08
2785;0.0004315432775829259;2785;3.042708375333547e-11;3429.03125;9.26408547907122e-11;3048.031465132888;6.357675761338404e-08
2790;0.0004308953014991014;2790;3.026002563766956e-11;3435.1875;7.943055601481425e-11;3053.503693975137;6.348062175064385e-08
2795;0.0004302499131020117;2795;3.009413385518903e-11;3441.34375;4.937781696557459e-10;3058.975922817387;6.338487335160713e-08
2800;0.0004296070988632395;2800;2.992940595679919e-11;3447.5;1.048316279116165e-10;3064.448151659636;6.328951009815151e-08
2805;0.0004289668453513462;2805;2.976595404855573e-11;3453.65625;7.456676459781544e-11;3069.920380501885;6.319452966603257e-08
2810;0.000428329139230806;2810;2.960341414081653e-11;3459.8125;7.562846181962049e-11;3075.392609344135;6.309993113234164e-08
2815;0.000427693967261728;2815;2.944238123334726e-11;3465.96875;9.614223340310854e-11;3080.864838186384;6.300570692252773e-08
2820;0.0004270613162982961;2820;2.928191253078823e-11;3472.125;1.515919756577263e-10;3086.337067028633;6.291186628189453e-08
2825;0.000426431173288707;2825;2.912328493937033e-11;3478.28125;8.071970213898273e-11;3091.809295870883;6.281839742054034e-08
2830;0.0004258035252732113;2830;2.896505040429841e-11;3484.4375;9.538860634555239e-11;3097.281524713132;6.272530538594027e-08
2835;0.0004251783593849439;2835;2.880850410557223e-11;3490.59375;1.246061745526326e-10;3102.753753555381;6.263258052494177e-08
2840;0.0004245556628473677;2840;2.865258961419636e-11;3496.75;1.959320151370161e-10;3108.225982397631;6.254022587455217e-08
2845;0.0004239354229748247;2845;2.849800933928899e-11;3502.90625;6.318990028416954e-10;3113.69821123988;6.244823842563421e-08
2850;0.000423317627171122;2850;2.834448119592256e-11;3509.0625;2.798533611171037e-10;3119.17044008213;6.235661660994378e-08
2855;0.0004227022629286673;2855;2.819203543401129e-11;3515.21875;1.182918238403299e-10;3124.642668924379;6.226535764327497e-08
2860;0.000422089317828098;2860;2.804052518116739e-11;3521.375;4.401726795692737e-11;3130.114897766628;6.217446075947845e-08
2865;0.0004214787795372497;2865;2.789015674709497e-11;3527.53125;4.749134538549301e-11;3135.587126608877;6.208392320089235e-08
2870;0.0004208706358103701;2870;2.774075049606545e-11;3533.6875;4.475214941902593e-10;3141.059355451127;6.199374326842208e-08
2875;0.0004202648744875736;2875;2.759246978673791e-11;3539.84375;1.484273946008536e-10;3146.531584293376;6.190391866310407e-08
2880;0.0004196614834939553;2880;2.744505529728993e-11;3546;8.531665776636239e-11;3152.003813135625;6.18144463451318e-08
2885;0.0004190604508388719;2885;2.729873596249201e-11;3552.15625;6.636949256976394e-11;3157.476041977875;6.172531790554355e-08
2890;0.0004184617646152431;2890;2.715337625879338e-11;3558.3125;6.082393382947665e-11;3162.948270820124;6.163668776439751e-08
2895;0.0004178654129988585;2895;2.700906801276183e-11;3564.46875;7.725334020324749e-11;3168.420499662373;6.15481638106981e-08
2900;0.000417271384247575;2900;2.68656899599381e-11;3570.625;1.679062052337575e-10;3173.892728504623;6.14600938563935e-08
2905;0.0004166796667007056;2905;2.672332761259193e-11;3576.78125;4.385382266712492e-11;3179.364957346872;6.137237019626025e-08
2910;0.000416090248778347;2910;2.658186258398255e-11;3582.9375;4.788003872257092e-11;3184.837186189121;6.128498596296642e-08
2915;0.0004155031189805746;2915;2.644147439564969e-11;3589.09375;7.321188006650019e-11;3190.309415031371;6.119794560616594e-08
2920;0.0004149182658868248;2920;2.630186240203245e-11;3595.25;1.969978143329973e-10;3195.78164387362;6.111124566601125e-08
2925;0.0004143356781553085;2925;2.616336706631823e-11;3601.40625;2.87571348478462e-10;3201.253872715869;6.1024884275111e-08
2930;0.0004137553445221249;2930;2.602564261144342e-11;3607.5625;9.878155683341966e-11;3206.726101558119;6.093885962972736e-08
2935;0.0004131772538007723;2935;2.588898401839691e-11;3613.71875;6.962819312906453e-11;3212.198330400368;6.085316997912276e-08
2940;0.0004126013948815692;2940;2.57531118598209e-11;3619.875;6.487892625172099e-11;3217.670559242617;6.07678136373787e-08
2945;0.0004120277567307907;2945;2.561828054101384e-11;3626.03125;8.600872605411919e-11;3223.142788084867;6.06827889979682e-08
2950;0.0004114563283901234;2950;2.548429786693343e-11;3632.1875;4.999023000754244e-10;3228.615016927116;6.05980943058935e-08
2955;0.0004108870989760903;2955;2.535118377651829e-11;3638.34375;1.03711164577316e-10;3234.087245769366;6.051372836396427e-08
2960;0.0004103200576793619;2960;2.5218915543358e-11;3644.5;6.228820772717041e-11;3239.559474611615;6.042968829568172e-08
2965;0.0004097551937640411;2965;2.508760965016732e-11;3650.65625;5.273911104445428e-11;3245.031703453864;6.034597399618338e-08
2970;0.0004091924965673107;2970;2.495714608892031e-11;3656.8125;7.171400965258854e-11;3250.503932296114;6.026258305217968e-08
2975;0.000408631955498617;2975;2.482747649354123e-11;3662.96875;2.810687415124404e-10;3255.976161138363;6.017951399887154e-08
2980;0.0004080735600390641;2980;2.469870236843645e-11;3669.125;4.887753722120028e-11;3261.448389980612;6.009676529810567e-08
2985;0.0004075172997408722;2985;2.457082597942393e-11;3675.28125;5.502976590730486e-11;3266.920618822862;6.001433545748019e-08
2990;0.0004069631642268348;2990;2.444376469441458e-11;3681.4375;6.681496966909999e-11;3272.392847665111;5.993222284971456e-08
2995;0.0004064111431896795;2995;2.431755233522086e-11;3687.59375;9.268411061911491e-11;3277.86507650736;5.985042600647483e-08
3000;0.0004058612263913703;3000;2.419218085488735e-11;3693.75;2.003395854787469e-10;3283.33730534961;5.976894338627175e-08
3005;0.0004053134036629111;3005;2.406760164443599e-11;3699.90625;1.472752409643232e-10;3288.809534191859;5.968777356958529e-08
3010;0.0004047676649033574;3010;2.394374993635753e-11;3706.0625;3.586728072193899e-11;3294.281763034109;5.960691498200352e-08
3015;0.0004042240000791687;3015;2.382089682100181e-11;3712.21875;2.529473652646494e-11;3299.753991876358;5.952636640139254e-08
3020;0.0004036823992244086;3020;2.369865414730105e-11;3718.375;9.196030924420751e-11;3305.226220718607;5.944612569502089e-08
3025;0.0004031428524392564;3025;2.357745277475095e-11;3724.53125;3.447560276067982e-10;3310.698449560857;5.93661934978936e-08
3030;0.0004026053498906083;3030;2.345666715381974e-11;3730.6875;2.397992025558733e-10;3316.170678403106;5.928656607722452e-08
3035;0.0004020698818096171;3035;2.333701476382204e-11;3736.84375;1.03027266998024e-10;3321.642907245355;5.920724328788411e-08
3040;0.0004015364384933123;3040;2.3217915376375e-11;3743;6.854939957641996e-11;3327.115136087605;5.912822439634574e-08
3045;0.0004010050103030207;3045;2.309968069127923e-11;3749.15625;5.266949323495528e-11;3332.587364929854;5.904950807867668e-08
3050;0.0004004755876634649;3050;2.298225172843456e-11;3755.3125;4.38192513600992e-11;3338.059593772103;5.897109383355348e-08
3055;0.0003999481610631441;3055;2.286546199872084e-11;3761.46875;3.097568366238031e-10;3343.531822614353;5.889298151136511e-08
3060;0.0003994227210532671;3060;2.274945612525132e-11;3767.625;4.260322840732693e-11;3349.004051456602;5.88151720485552e-08
3065;0.0003988992582477632;3065;2.263431464787234e-11;3773.78125;3.566120142484571e-11;3354.476280298851;5.873766828853313e-08
3070;0.000398377763321189;3070;2.251966445497881e-11;3779.9375;3.600227534890424e-11;3359.948509141101;5.866047718568335e-08
3075;0.0003978582270111449;3075;2.24060607206778e-11;3786.09375;8.148382737359153e-12;3365.42073798335;5.858361810971098e-08
3080;0.0003973406401146995;3080;2.229289956103894e-11;3792.25;9.311010324218554e-11;3370.8929668256;5.850715579728013e-08
3085;0.000396824993489829;3085;2.218057343702548e-11;3798.40625;4.367076972958356e-11;3376.365195667849;5.843165837551071e-08
3090;0.0003963112780543046;3090;2.20690215632744e-11;3804.5625;4.787602334376596e-11;3381.837424510098;5.835026020703334e-08
3095;0.000395799484785161;3095;2.195804335603801e-11;3810.71875;6.20632462412274e-11;3387.309653352348;5.827752684976145e-08
3100;0.0003952896047185227;3100;2.184794057688175e-11;3816.875;1.014654715365241e-10;3392.781882194597;5.820236551655007e-08
3105;0.0003947816289488895;3105;2.173828333554821e-11;3823.03125;3.709099202246952e-10;3398.254111036846;5.812727034688251e-08
3110;0.0003942755486286716;3110;2.162970413228598e-11;3829.1875;1.822532735979902e-10;3403.726339879096;5.805239322270581e-08
3115;0.0003937713549676407;3115;2.152117746745844e-11;3835.34375;9.904759826505821e-11;3409.198568721345;5.797776966644175e-08
3120;0.000393269039233176;3120;2.141424681601953e-11;3841.5;7.520637582556906e-11;3414.670797563594;5.790341151221561e-08
3125;0.0003927685927481725;3125;2.130698089009512e-11;3847.65625;1.005610052873994e-10;3420.143026405844;5.78293233372233e-08
3130;0.0003922700068931582;3130;2.120125445670941e-11;3853.8125;3.47886737453885e-10;3425.615255248093;5.775550725329552e-08
3135;0.0003917732731029982;3135;2.1095533005612e-11;3859.96875;4.837616785190532e-11;3431.087484090342;5.768196327886393e-08
3140;0.0003912783828685615;3140;2.099090021548169e-11;3866.125;1.708186370599623e-11;3436.559712932592;5.760869139536014e-08
3145;0.000390785327735491;3145;2.088672100416119e-11;3872.28125;7.714898345064519e-12;3442.031941774841;5.753569108045662e-08
3150;0.000390294099303487;3150;2.078323851496635e-11;3878.4375;1.929042771550613e-12;3447.50417061709;5.746296240414409e-08
3155;0.0003898046892264203;3155;2.068034264950031e-11;3884.59375;2.864003502212862e-11;3452.97639945934;5.73905010493799e-08
3160;0.0003893170892118481;3160;2.05782087467036e-11;3890.75;1.936638173893051e-10;3458.448628301589;5.731831019451771e-08
3165;0.0003888312910201638;3165;2.047661833249928e-11;3896.90625;5.992405797790029e-11;3463.920857143838;5.724638673322471e-08
3170;0.0003883472864646551;3170;2.03756651557054e-11;3903.0625;6.173245346592123e-11;3469.393085986087;5.717472960156541e-08
3175;0.0003878650674109279;3175;2.027538760740279e-11;3909.21875;8.793632236979168e-11;3474.865314828337;5.710333809872884e-08
3180;0.0003873846257762985;3180;2.017562584879358e-11;3915.375;1.932693163606742e-10;3480.337543670586;5.703221080230685e-08
3185;0.000386905953529703;3185;2.007661338244437e-11;3921.53125;2.467998934243569e-10;3485.809772512836;5.696134668785668e-08
3190;0.0003864290426910925;3190;1.997804826218128e-11;3927.6875;7.859627867519915e-11;3491.282001355085;5.689074455408572e-08
3195;0.0003859538853311948;3195;1.988027957302127e-11;3933.84375;5.10643353455205e-11;3496.754230197334;5.682040328962309e-08
3200;0.0003854804735708836;3200;1.978290156386024e-11;3940;4.546192048369772e-11;3502.226459039584;5.675032164329849e-08
3205;0.000385008799581114;3205;1.968632746474576e-11;3946.15625;5.925019042587645e-11;3507.698687881833;5.668049866953776e-08
3210;0.0003845388555821744;3210;1.95901200529989e-11;3952.3125;3.538250222033227e-10;3513.170916724082;5.661093306870056e-08
3215;0.0003840706338436549;3215;1.949472406218033e-11;3958.46875;3.222338779119551e-11;3518.643145566332;5.65416232626719e-08
3220;0.0003836041266837941;3220;1.939963499179126e-11;3964.625;2.105469826372835e-11;3524.115374408581;5.647256937917091e-08
3225;0.0003831393264692604;3225;1.930544924819302e-11;3970.78125;1.073365914466078e-11;3529.58760325083;5.640376898696303e-08
3230;0.0003826762256146164;3230;1.921149896925089e-11;3976.9375;5.06676107164844e-11;3535.05983209308;5.633522134207507e-08
3235;0.0003822148165823422;3235;1.911842432822955e-11;3983.09375;5.094979082549902e-10;3540.532060935329;5.626692558948035e-08
3240;0.0003817550918819553;3240;1.90256662955065e-11;3989.25;4.141094165987744e-11;3546.004289777578;5.619888013650836e-08
3245;0.0003812970440698799;3245;1.893368301595609e-11;3995.40625;3.409914361466433e-11;3551.476518619828;5.613108441424547e-08
3250;0.0003808406657492684;3250;1.884208981720314e-11;4001.5625;3.935625146638946e-11;3556.948747462077;5.606353667745153e-08
3255;0.0003803859495693697;3255;1.875110733941321e-11;4007.71875;6.098650775372061e-11;3562.420976304327;5.59962358082226e-08
3260;0.0003799328882252462;3260;1.866063661546455e-11;4013.875;1.772572323700321e-10;3567.893205146576;5.592918000606227e-08
3265;0.0003794814744575828;3265;1.857073687512367e-11;4020.03125;2.178666621029593e-10;3573.365433988825;5.586236356173196e-08
3270;0.000379031701052164;3270;1.848134041248677e-11;4026.1875;1.118904470848636e-10;3578.837662831075;5.579585388713682e-08
3275;0.0003785835608395639;3275;1.839255239331071e-11;4032.34375;9.041086872057171e-11;3584.309891673324;5.572949912666113e-08
3280;0.0003781370466948685;3280;1.830422783304488e-11;4038.5;1.198030748220826e-10;3589.782120515573;5.56634061132705e-08
3285;0.000377692151537317;3285;1.821643117143083e-11;4044.65625;3.053070914401088e-10;3595.254349357823;5.559759711059762e-08
3290;0.0003772488683299622;3290;1.812920270263386e-11;4050.8125;1.431832919988649e-10;3600.726578200072;5.553198362479733e-08
3295;0.000376807190079261;3295;1.804244173937565e-11;4056.96875;5.08246180950683e-11;3606.198807042321;5.546662141260925e-08
3300;0.0003763671098349803;3300;1.795622544344154e-11;4063.125;2.921062068293273e-11;3611.671035884571;5.540149825094521e-08
3305;0.0003759286206896408;3305;1.787044685659964e-11;4069.28125;2.193450650508466e-11;3617.14326472682;5.533661230423213e-08
3310;0.0003754917157780889;3310;1.778534832878118e-11;4075.4375;3.140115253805979e-11;3622.61549356907;5.527196226399026e-08
3315;0.0003750563882776266;3315;1.770046404670248e-11;4081.59375;5.813764108927458e-10;3628.087722411319;5.520754692895584e-08
3320;0.0003746226314075059;3320;1.761645940862943e-11;4087.75;6.725779302449403e-11;3633.559951253568;5.51433654333761e-08
3325;0.00037419043842833;3325;1.753251322676097e-11;4093.90625;3.586092757587408e-11;3639.032180095818;5.507941698959982e-08
3330;0.0003737598026418404;3330;1.744943011401914e-11;4100.0625;3.607666386567152e-11;3644.504408938067;5.501570033262917e-08
3335;0.0003733307173909823;3335;1.736661066018152e-11;4106.21875;5.818656544320583e-11;3649.976637780316;5.495221427022904e-08
3340;0.0003729031760594415;3340;1.728436676734866e-11;4112.375;1.45334356589989e-10;3655.448866622566;5.488895783040205e-08
3345;0.0003724771720708388;3345;1.720260489493482e-11;4118.53125;3.4638017193523e-11;3660.921095464815;5.482593942064284e-08
3350;0.0003720526988892419;3350;1.712126220975192e-11;4124.6875;2.924028433648029e-11;3666.393324307064;5.476313703407683e-08
3355;0.0003716297500183417;3355;1.704045298454235e-11;4130.84375;3.699615263683237e-11;3671.865553149314;5.47005821353243e-08
3360;0.0003712083190011763;3360;1.696007569278356e-11;4137;6.543226677966167e-11;3677.337781991563;5.463810605376765e-08
3365;0.0003707883994200517;3365;1.688015457305104e-11;4143.15625;2.837678213000742e-10;3682.810010833812;5.457605961236839e-08
3370;0.0003703699848962532;3370;1.680073515307473e-11;4149.3125;1.528535479941249e-10;3688.282239676062;5.451416874999364e-08
3375;0.0003699530690894527;3375;1.672174267949949e-11;4155.46875;9.959342734337461e-11;3693.754468518311;5.445249574902793e-08
3380;0.0003695376456977564;3380;1.664319929061388e-11;4161.625;9.617550509327248e-11;3699.226697360561;5.439104322703533e-08
3385;0.0003691237084573897;3385;1.656515424320226e-11;4167.78125;1.771931841030703e-10;3704.69892620281;5.432981107458347e-08
3390;0.0003687112511420999;3390;1.64874787447918e-11;4173.9375;7.741873968245137e-10;3710.171155045059;5.426879876802673e-08
